root,HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_VERIFY,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PAGESIZE,PS1K,PS4K,PS8K,PS16K,PS32K,CACHESIZE,CS32MB,CS16MB,CS64MB,CS512MB,Performance
1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0.95025217948718
1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0.397915717948718
1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1.26652766666667
1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,6.52516051282051
1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1.31052258974359
1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.74202382051282
1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,6.50535633333333
1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,2.14099374358974
1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,10.9276094102564
1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.498927923076923
1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,5.82668302631579
1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.629887076923077
1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,2.0421112051282
1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,38.9729560263158
1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,39.0524476578947
1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0.368129487179487
1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0.920564743589743
1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.503099025641026
1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,38.8834813243243
1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,3.27675543589744
1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0.514777717948718
1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0.524990307692308
1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,10.9677501794872
1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,10.7291246410256
1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.389837948717949
1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,2.03315302564103
1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0.375801230769231
1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,10.7555356666667
1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0.53453482051282
1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,5.83142066666667
1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2.0685938974359
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,38.8810875789474
1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2.06676876923077
1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,19.9921350769231
1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,10.89621785
1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,37.6009643421053
1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,10.7378341794872
1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0.954508307692308
1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,2.06652656410256
1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,3.28746007692308
1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,19.9720941052632
1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0.385507128205128
1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.510209459459459
1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,37.6526223
1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,37.5900825945946
1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.749269076923077
1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,21.242761025641
1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.73776841025641
1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,10.9025615641026
1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10.9300894615385
1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,2.03146215384615
1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0.643754333333333
1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1.25254310810811
1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,38.8917346052632
1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0.455578051282051
1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0.51722258974359
1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0.529223384615385
1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,3.29320935897436
1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,2.08528102564103
1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0.754564153846154
1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.756163307692308
1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0.639872615384615
1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1.25694351282051
1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0.515467897435897
1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,19.9053804871795
1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,39.0285562631579
1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,19.9909927631579
1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1.26203487179487
1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,2.08024897368421
1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.517258615384615
1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0.541620692307692
1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0.54389858974359
1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,21.2966184210526
1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,5.83330817948718
1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,5.85957394594594
1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,5.8493941025641
1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,5.83093015384615
1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,2.1049706
1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0.518572894736842
1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0.528053435897436
1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,21.2877088461538
1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.754889384615385
1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,39.0299924871795
1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,39.0261232631579
1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0.389826025641026
1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,10.7471029210526
1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0.449831051282051
1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0.526624128205128
1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,38.9399923421053
1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0.914896666666667
1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0.389781128205128
1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,10.9172199487179
1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,20.0033302307692
1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,10.9035487179487
1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.498075435897436
1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,21.2956867297297
1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,10.727516
1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,2.10290687179487
1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,3.23742487179487
1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10.7409595641026
1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.516918846153846
