Case Study,Sampling Strategy,Robustness,Confidence Difference
Polly,solverBased,0.071,8.579026378185972e-12
Polly,solverBased,0.072,5.9101612492895575e-12
Polly,solverBased,0.073,4.0699665859733606e-12
Polly,solverBased,0.074,2.80153678033912e-12
Polly,solverBased,0.075,1.9276802376566593e-12
Polly,solverBased,0.076,1.325828336007362e-12
Polly,solverBased,0.077,9.11604125519716e-13
Polly,solverBased,0.078,6.264988527959758e-13
Polly,solverBased,0.079,4.3032244434471073e-13
Polly,solverBased,0.08,2.955413691552167e-13
Polly,solverBased,0.081,2.028377465990161e-13
Polly,solverBased,0.082,1.3922196728799466e-13
Polly,solverBased,0.083,9.547918011776346e-14
Polly,solverBased,0.084,6.539213615042172e-14
Polly,solverBased,0.085,4.485301019485632e-14
Polly,solverBased,0.086,3.0753177782116836e-14
Polly,solverBased,0.087,2.0983215165415462e-14
Polly,solverBased,0.088,1.4432899320127035e-14
Polly,solverBased,0.089,9.880984919163892e-15
Polly,solverBased,0.09,6.772360450213455e-15
Polly,solverBased,0.091,4.551914400963142e-15
Polly,solverBased,0.092,3.1086244689504387e-15
Polly,solverBased,0.093,2.109423746787798e-15
Polly,solverBased,0.094,1.4432899320127037e-15
Polly,solverBased,0.095,9.992007221626409e-16
Polly,solverBased,0.096,6.661338147750939e-16
Polly,solverBased,0.097,4.440892098500626e-16
Polly,solverBased,0.098,3.3306690738754696e-16
Polly,solverBased,0.099,2.220446049250313e-16
Polly,solverBased,0.1,1.1102230246251563e-16
Polly,solverBased,0.101,1.1102230246251563e-16
Polly,solverBased,0.102,1.1102230246251563e-16
Polly,solverBased,0.103,0.0
Polly,solverBased,0.104,0.0
Polly,solverBased,0.105,0.0
Polly,solverBased,0.106,0.0
Polly,solverBased,0.107,0.0
Polly,solverBased,0.108,0.0
Polly,solverBased,0.109,0.0
Polly,solverBased,0.11,0.0
Polly,solverBased,0.111,0.0
Polly,solverBased,0.112,0.0
Polly,solverBased,0.113,0.0
Polly,solverBased,0.114,0.0
Polly,solverBased,0.115,0.0
Polly,solverBased,0.116,0.0
Polly,solverBased,0.117,0.0
Polly,solverBased,0.118,0.0
Polly,solverBased,0.119,0.0
Polly,solverBased,0.12,0.0
Polly,solverBased,0.121,0.0
Polly,solverBased,0.122,0.0
Polly,solverBased,0.123,0.0
Polly,solverBased,0.124,0.0
Polly,solverBased,0.125,0.0
Polly,solverBased,0.126,0.0
Polly,solverBased,0.127,0.0
Polly,solverBased,0.128,0.0
Polly,solverBased,0.129,0.0
Polly,solverBased,0.13,0.0
Polly,solverBased,0.131,0.0
Polly,solverBased,0.132,0.0
Polly,solverBased,0.133,0.0
Polly,solverBased,0.134,0.0
Polly,solverBased,0.135,0.0
Polly,solverBased,0.136,0.0
Polly,solverBased,0.137,0.0
Polly,solverBased,0.138,0.0
Polly,solverBased,0.139,0.0
Polly,solverBased,0.14,0.0
Polly,solverBased,0.141,0.0
Polly,solverBased,0.142,0.0
Polly,solverBased,0.143,0.0
Polly,solverBased,0.144,0.0
Polly,solverBased,0.145,0.0
Polly,solverBased,0.146,0.0
Polly,solverBased,0.147,0.0
Polly,solverBased,0.148,0.0
Polly,solverBased,0.149,0.0
Polly,solverBased,0.15,0.0
Polly,solverBased,0.151,0.0
Polly,solverBased,0.152,0.0
Polly,solverBased,0.153,0.0
Polly,solverBased,0.154,0.0
Polly,solverBased,0.155,0.0
Polly,solverBased,0.156,0.0
Polly,solverBased,0.157,0.0
Polly,solverBased,0.158,0.0
Polly,solverBased,0.159,0.0
Polly,solverBased,0.16,0.0
Polly,solverBased,0.161,0.0
Polly,solverBased,0.162,0.0
Polly,solverBased,0.163,0.0
Polly,solverBased,0.164,0.0
Polly,solverBased,0.165,0.0
Polly,solverBased,0.166,0.0
Polly,solverBased,0.167,0.0
Polly,solverBased,0.168,0.0
Polly,solverBased,0.169,0.0
Polly,solverBased,0.17,0.0
Polly,solverBased,0.171,0.0
Polly,solverBased,0.172,0.0
Polly,solverBased,0.173,0.0
Polly,solverBased,0.174,0.0
Polly,solverBased,0.175,0.0
Polly,solverBased,0.176,0.0
Polly,solverBased,0.177,0.0
Polly,solverBased,0.178,0.0
Polly,solverBased,0.179,0.0
Polly,solverBased,0.18,0.0
Polly,solverBased,0.181,0.0
Polly,solverBased,0.182,0.0
Polly,solverBased,0.183,0.0
Polly,solverBased,0.184,0.0
Polly,solverBased,0.185,0.0
Polly,solverBased,0.186,0.0
Polly,solverBased,0.187,0.0
Polly,solverBased,0.188,0.0
Polly,solverBased,0.189,0.0
Polly,solverBased,0.19,0.0
Polly,solverBased,0.191,0.0
Polly,solverBased,0.192,0.0
Polly,solverBased,0.193,0.0
Polly,solverBased,0.194,0.0
Polly,solverBased,0.195,0.0
Polly,solverBased,0.196,0.0
Polly,solverBased,0.197,0.0
Polly,solverBased,0.198,0.0
Polly,solverBased,0.199,0.0
Polly,solverBased,0.2,0.0
Polly,solverBased,0.201,0.0
Polly,solverBased,0.202,0.0
Polly,solverBased,0.203,0.0
Polly,solverBased,0.204,0.0
Polly,solverBased,0.205,0.0
Polly,solverBased,0.206,0.0
Polly,solverBased,0.207,0.0
Polly,solverBased,0.208,0.0
Polly,solverBased,0.209,0.0
Polly,solverBased,0.21,0.0
Polly,solverBased,0.211,0.0
Polly,solverBased,0.212,0.0
Polly,solverBased,0.213,0.0
Polly,solverBased,0.214,0.0
Polly,solverBased,0.215,0.0
Polly,solverBased,0.216,0.0
Polly,solverBased,0.217,0.0
Polly,solverBased,0.218,0.0
Polly,solverBased,0.219,0.0
Polly,solverBased,0.22,0.0
Polly,solverBased,0.221,0.0
Polly,solverBased,0.222,0.0
Polly,solverBased,0.223,0.0
Polly,solverBased,0.224,0.0
Polly,solverBased,0.225,0.0
Polly,solverBased,0.226,0.0
Polly,solverBased,0.227,0.0
Polly,solverBased,0.228,0.0
Polly,solverBased,0.229,0.0
Polly,solverBased,0.23,0.0
Polly,solverBased,0.231,0.0
Polly,solverBased,0.232,0.0
Polly,solverBased,0.233,0.0
Polly,solverBased,0.234,0.0
Polly,solverBased,0.235,0.0
Polly,solverBased,0.236,0.0
Polly,solverBased,0.237,0.0
Polly,solverBased,0.238,0.0
Polly,solverBased,0.239,0.0
Polly,solverBased,0.24,0.0
Polly,solverBased,0.241,0.0
Polly,solverBased,0.242,0.0
Polly,solverBased,0.243,0.0
Polly,solverBased,0.244,0.0
Polly,solverBased,0.245,0.0
Polly,solverBased,0.246,0.0
Polly,solverBased,0.247,0.0
Polly,solverBased,0.248,0.0
Polly,solverBased,0.249,0.0
Polly,solverBased,0.25,0.0
Polly,solverBased,0.251,0.0
Polly,solverBased,0.252,0.0
Polly,solverBased,0.253,0.0
Polly,solverBased,0.254,0.0
Polly,solverBased,0.255,0.0
Polly,solverBased,0.256,0.0
Polly,solverBased,0.257,0.0
Polly,solverBased,0.258,0.0
Polly,solverBased,0.259,0.0
Polly,solverBased,0.26,0.0
Polly,solverBased,0.261,0.0
Polly,solverBased,0.262,0.0
Polly,solverBased,0.263,0.0
Polly,solverBased,0.264,0.0
Polly,solverBased,0.265,0.0
Polly,solverBased,0.266,0.0
Polly,solverBased,0.267,0.0
Polly,solverBased,0.268,0.0
Polly,solverBased,0.269,0.0
Polly,solverBased,0.27,0.0
Polly,solverBased,0.271,0.0
Polly,solverBased,0.272,0.0
Polly,solverBased,0.273,0.0
Polly,solverBased,0.274,0.0
Polly,solverBased,0.275,0.0
Polly,solverBased,0.276,0.0
Polly,solverBased,0.277,0.0
Polly,solverBased,0.278,0.0
Polly,solverBased,0.279,0.0
Polly,solverBased,0.28,0.0
Polly,solverBased,0.281,0.0
Polly,solverBased,0.282,0.0
Polly,solverBased,0.283,0.0
Polly,solverBased,0.284,0.0
Polly,solverBased,0.285,0.0
Polly,solverBased,0.286,0.0
Polly,solverBased,0.287,0.0
Polly,solverBased,0.288,0.0
Polly,solverBased,0.289,0.0
Polly,solverBased,0.29,0.0
Polly,solverBased,0.291,0.0
Polly,solverBased,0.292,0.0
Polly,solverBased,0.293,0.0
Polly,solverBased,0.294,0.0
Polly,solverBased,0.295,0.0
Polly,solverBased,0.296,0.0
Polly,solverBased,0.297,0.0
Polly,solverBased,0.298,0.0
Polly,solverBased,0.299,0.0
Polly,solverBased,0.3,0.0
Polly,solverBased,0.301,0.0
Polly,solverBased,0.302,0.0
Polly,solverBased,0.303,0.0
Polly,solverBased,0.304,0.0
Polly,solverBased,0.305,0.0
Polly,solverBased,0.306,0.0
Polly,solverBased,0.307,0.0
Polly,solverBased,0.308,0.0
Polly,solverBased,0.309,0.0
Polly,solverBased,0.31,0.0
Polly,solverBased,0.311,0.0
Polly,solverBased,0.312,0.0
Polly,solverBased,0.313,0.0
Polly,solverBased,0.314,0.0
Polly,solverBased,0.315,0.0
Polly,solverBased,0.316,0.0
Polly,solverBased,0.317,0.0
Polly,solverBased,0.318,0.0
Polly,solverBased,0.319,0.0
Polly,solverBased,0.32,0.0
Polly,solverBased,0.321,0.0
Polly,solverBased,0.322,0.0
Polly,solverBased,0.323,0.0
Polly,solverBased,0.324,0.0
Polly,solverBased,0.325,0.0
Polly,solverBased,0.326,0.0
Polly,solverBased,0.327,0.0
Polly,solverBased,0.328,0.0
Polly,solverBased,0.329,0.0
Polly,solverBased,0.33,0.0
Polly,solverBased,0.331,0.0
Polly,solverBased,0.332,0.0
Polly,solverBased,0.333,0.0
Polly,solverBased,0.334,0.0
Polly,solverBased,0.335,0.0
Polly,solverBased,0.336,0.0
Polly,solverBased,0.337,0.0
Polly,solverBased,0.338,0.0
Polly,solverBased,0.339,0.0
Polly,solverBased,0.34,0.0
Polly,solverBased,0.341,0.0
Polly,solverBased,0.342,0.0
Polly,solverBased,0.343,0.0
Polly,solverBased,0.344,0.0
Polly,solverBased,0.345,0.0
Polly,solverBased,0.346,0.0
Polly,solverBased,0.347,0.0
Polly,solverBased,0.348,0.0
Polly,solverBased,0.349,0.0
Polly,solverBased,0.35,0.0
Polly,solverBased,0.351,0.0
Polly,solverBased,0.352,0.0
Polly,solverBased,0.353,0.0
Polly,solverBased,0.354,0.0
Polly,solverBased,0.355,0.0
Polly,solverBased,0.356,0.0
Polly,solverBased,0.357,0.0
Polly,solverBased,0.358,0.0
Polly,solverBased,0.359,0.0
Polly,solverBased,0.36,0.0
Polly,solverBased,0.361,0.0
Polly,solverBased,0.362,0.0
Polly,solverBased,0.363,0.0
Polly,solverBased,0.364,0.0
Polly,solverBased,0.365,0.0
Polly,solverBased,0.366,0.0
Polly,solverBased,0.367,0.0
Polly,solverBased,0.368,0.0
Polly,solverBased,0.369,0.0
Polly,solverBased,0.37,0.0
Polly,solverBased,0.371,0.0
Polly,solverBased,0.372,0.0
Polly,solverBased,0.373,0.0
Polly,solverBased,0.374,0.0
Polly,solverBased,0.375,0.0
Polly,solverBased,0.376,0.0
Polly,solverBased,0.377,0.0
Polly,solverBased,0.378,0.0
Polly,solverBased,0.379,0.0
Polly,solverBased,0.38,0.0
Polly,solverBased,0.381,0.0
Polly,solverBased,0.382,0.0
Polly,solverBased,0.383,0.0
Polly,solverBased,0.384,0.0
Polly,solverBased,0.385,0.0
Polly,solverBased,0.386,0.0
Polly,solverBased,0.387,0.0
Polly,solverBased,0.388,0.0
Polly,solverBased,0.389,0.0
Polly,solverBased,0.39,0.0
Polly,solverBased,0.391,0.0
Polly,solverBased,0.392,0.0
Polly,solverBased,0.393,0.0
Polly,solverBased,0.394,0.0
Polly,solverBased,0.395,0.0
Polly,solverBased,0.396,0.0
Polly,solverBased,0.397,0.0
Polly,solverBased,0.398,0.0
Polly,solverBased,0.399,0.0
Polly,solverBased,0.4,0.0
Polly,solverBased,0.401,0.0
Polly,solverBased,0.402,0.0
Polly,solverBased,0.403,0.0
Polly,solverBased,0.404,0.0
Polly,solverBased,0.405,0.0
Polly,solverBased,0.406,0.0
Polly,solverBased,0.407,0.0
Polly,solverBased,0.408,0.0
Polly,solverBased,0.409,0.0
Polly,solverBased,0.41,0.0
Polly,solverBased,0.411,0.0
Polly,solverBased,0.412,0.0
Polly,solverBased,0.413,0.0
Polly,solverBased,0.414,0.0
Polly,solverBased,0.415,0.0
Polly,solverBased,0.416,0.0
Polly,solverBased,0.417,0.0
Polly,solverBased,0.418,0.0
Polly,solverBased,0.419,0.0
Polly,solverBased,0.42,0.0
Polly,solverBased,0.421,0.0
Polly,solverBased,0.422,0.0
Polly,solverBased,0.423,0.0
Polly,solverBased,0.424,0.0
Polly,solverBased,0.425,0.0
Polly,solverBased,0.426,0.0
Polly,solverBased,0.427,0.0
Polly,solverBased,0.428,0.0
Polly,solverBased,0.429,0.0
Polly,solverBased,0.43,0.0
Polly,solverBased,0.431,0.0
Polly,solverBased,0.432,0.0
Polly,solverBased,0.433,0.0
Polly,solverBased,0.434,0.0
Polly,solverBased,0.435,0.0
Polly,solverBased,0.436,0.0
Polly,solverBased,0.437,0.0
Polly,solverBased,0.438,0.0
Polly,solverBased,0.439,0.0
Polly,solverBased,0.44,0.0
Polly,solverBased,0.441,0.0
Polly,solverBased,0.442,0.0
Polly,solverBased,0.443,0.0
Polly,solverBased,0.444,0.0
Polly,solverBased,0.445,0.0
Polly,solverBased,0.446,0.0
Polly,solverBased,0.447,0.0
Polly,solverBased,0.448,0.0
Polly,solverBased,0.449,0.0
Polly,solverBased,0.45,0.0
Polly,solverBased,0.451,0.0
Polly,solverBased,0.452,0.0
Polly,solverBased,0.453,0.0
Polly,solverBased,0.454,0.0
Polly,solverBased,0.455,0.0
Polly,solverBased,0.456,0.0
Polly,solverBased,0.457,0.0
Polly,solverBased,0.458,0.0
Polly,solverBased,0.459,0.0
Polly,solverBased,0.46,0.0
Polly,solverBased,0.461,0.0
Polly,solverBased,0.462,0.0
Polly,solverBased,0.463,0.0
Polly,solverBased,0.464,0.0
Polly,solverBased,0.465,0.0
Polly,solverBased,0.466,0.0
Polly,solverBased,0.467,0.0
Polly,solverBased,0.468,0.0
Polly,solverBased,0.469,0.0
Polly,solverBased,0.47,0.0
Polly,solverBased,0.471,0.0
Polly,solverBased,0.472,0.0
Polly,solverBased,0.473,0.0
Polly,solverBased,0.474,0.0
Polly,solverBased,0.475,0.0
Polly,solverBased,0.476,0.0
Polly,solverBased,0.477,0.0
Polly,solverBased,0.478,0.0
Polly,solverBased,0.479,0.0
Polly,solverBased,0.48,0.0
Polly,solverBased,0.481,0.0
Polly,solverBased,0.482,0.0
Polly,solverBased,0.483,0.0
Polly,solverBased,0.484,0.0
Polly,solverBased,0.485,0.0
Polly,solverBased,0.486,0.0
Polly,solverBased,0.487,0.0
Polly,solverBased,0.488,0.0
Polly,solverBased,0.489,0.0
Polly,solverBased,0.49,0.0
Polly,solverBased,0.491,0.0
Polly,solverBased,0.492,0.0
Polly,solverBased,0.493,0.0
Polly,solverBased,0.494,0.0
Polly,solverBased,0.495,0.0
Polly,solverBased,0.496,0.0
Polly,solverBased,0.497,0.0
Polly,solverBased,0.498,0.0
Polly,solverBased,0.499,0.0
Polly,solverBased,0.5,0.0
Polly,solverBased,0.501,0.0
Polly,solverBased,0.502,0.0
Polly,solverBased,0.503,0.0
Polly,solverBased,0.504,0.0
Polly,solverBased,0.505,0.0
Polly,solverBased,0.506,0.0
Polly,solverBased,0.507,0.0
Polly,solverBased,0.508,0.0
Polly,solverBased,0.509,0.0
Polly,solverBased,0.51,0.0
Polly,solverBased,0.511,0.0
Polly,solverBased,0.512,0.0
Polly,solverBased,0.513,0.0
Polly,solverBased,0.514,0.0
Polly,solverBased,0.515,0.0
Polly,solverBased,0.516,0.0
Polly,solverBased,0.517,0.0
Polly,solverBased,0.518,0.0
Polly,solverBased,0.519,0.0
Polly,solverBased,0.52,0.0
Polly,solverBased,0.521,0.0
Polly,solverBased,0.522,0.0
Polly,solverBased,0.523,0.0
Polly,solverBased,0.524,0.0
Polly,solverBased,0.525,0.0
Polly,solverBased,0.526,0.0
Polly,solverBased,0.527,0.0
Polly,solverBased,0.528,0.0
Polly,solverBased,0.529,0.0
Polly,solverBased,0.53,0.0
Polly,solverBased,0.531,0.0
Polly,solverBased,0.532,0.0
Polly,solverBased,0.533,0.0
Polly,solverBased,0.534,0.0
Polly,solverBased,0.535,0.0
Polly,solverBased,0.536,0.0
Polly,solverBased,0.537,0.0
Polly,solverBased,0.538,0.0
Polly,solverBased,0.539,0.0
Polly,solverBased,0.54,0.0
Polly,solverBased,0.541,0.0
Polly,solverBased,0.542,0.0
Polly,solverBased,0.543,0.0
Polly,solverBased,0.544,0.0
Polly,solverBased,0.545,0.0
Polly,solverBased,0.546,0.0
Polly,solverBased,0.547,0.0
Polly,solverBased,0.548,0.0
Polly,solverBased,0.549,0.0
Polly,solverBased,0.55,0.0
Polly,solverBased,0.551,0.0
Polly,solverBased,0.552,0.0
Polly,solverBased,0.553,0.0
Polly,solverBased,0.554,0.0
Polly,solverBased,0.555,0.0
Polly,solverBased,0.556,0.0
Polly,solverBased,0.557,0.0
Polly,solverBased,0.558,0.0
Polly,solverBased,0.559,0.0
Polly,solverBased,0.56,0.0
Polly,solverBased,0.561,0.0
Polly,solverBased,0.562,0.0
Polly,solverBased,0.563,0.0
Polly,solverBased,0.564,0.0
Polly,solverBased,0.565,0.0
Polly,solverBased,0.566,0.0
Polly,solverBased,0.567,0.0
Polly,solverBased,0.568,0.0
Polly,solverBased,0.569,0.0
Polly,solverBased,0.57,0.0
Polly,solverBased,0.571,0.0
Polly,solverBased,0.572,0.0
Polly,solverBased,0.573,0.0
Polly,solverBased,0.574,0.0
Polly,solverBased,0.575,0.0
Polly,solverBased,0.576,0.0
Polly,solverBased,0.577,0.0
Polly,solverBased,0.578,0.0
Polly,solverBased,0.579,0.0
Polly,solverBased,0.58,0.0
Polly,solverBased,0.581,0.0
Polly,solverBased,0.582,0.0
Polly,solverBased,0.583,0.0
Polly,solverBased,0.584,0.0
Polly,solverBased,0.585,0.0
Polly,solverBased,0.586,0.0
Polly,solverBased,0.587,0.0
Polly,solverBased,0.588,0.0
Polly,solverBased,0.589,0.0
Polly,solverBased,0.59,0.0
Polly,solverBased,0.591,0.0
Polly,solverBased,0.592,0.0
Polly,solverBased,0.593,0.0
Polly,solverBased,0.594,0.0
Polly,solverBased,0.595,0.0
Polly,solverBased,0.596,0.0
Polly,solverBased,0.597,0.0
Polly,solverBased,0.598,0.0
Polly,solverBased,0.599,0.0
Polly,solverBased,0.6,0.0
Polly,solverBased,0.601,0.0
Polly,solverBased,0.602,0.0
Polly,solverBased,0.603,0.0
Polly,solverBased,0.604,0.0
Polly,solverBased,0.605,0.0
Polly,solverBased,0.606,0.0
Polly,solverBased,0.607,0.0
Polly,solverBased,0.608,0.0
Polly,solverBased,0.609,0.0
Polly,solverBased,0.61,0.0
Polly,solverBased,0.611,0.0
Polly,solverBased,0.612,0.0
Polly,solverBased,0.613,0.0
Polly,solverBased,0.614,0.0
Polly,solverBased,0.615,0.0
Polly,solverBased,0.616,0.0
Polly,solverBased,0.617,0.0
Polly,solverBased,0.618,0.0
Polly,solverBased,0.619,0.0
Polly,solverBased,0.62,0.0
Polly,solverBased,0.621,0.0
Polly,solverBased,0.622,0.0
Polly,solverBased,0.623,0.0
Polly,solverBased,0.624,0.0
Polly,solverBased,0.625,0.0
Polly,solverBased,0.626,0.0
Polly,solverBased,0.627,0.0
Polly,solverBased,0.628,0.0
Polly,solverBased,0.629,0.0
Polly,solverBased,0.63,0.0
Polly,solverBased,0.631,0.0
Polly,solverBased,0.632,0.0
Polly,solverBased,0.633,0.0
Polly,solverBased,0.634,0.0
Polly,solverBased,0.635,0.0
Polly,solverBased,0.636,0.0
Polly,solverBased,0.637,0.0
Polly,solverBased,0.638,0.0
Polly,solverBased,0.639,0.0
Polly,solverBased,0.64,0.0
Polly,solverBased,0.641,0.0
Polly,solverBased,0.642,0.0
Polly,solverBased,0.643,0.0
Polly,solverBased,0.644,0.0
Polly,solverBased,0.645,0.0
Polly,solverBased,0.646,0.0
Polly,solverBased,0.647,0.0
Polly,solverBased,0.648,0.0
Polly,solverBased,0.649,0.0
Polly,solverBased,0.65,0.0
Polly,solverBased,0.651,0.0
Polly,solverBased,0.652,0.0
Polly,solverBased,0.653,0.0
Polly,solverBased,0.654,0.0
Polly,solverBased,0.655,0.0
Polly,solverBased,0.656,0.0
Polly,solverBased,0.657,0.0
Polly,solverBased,0.658,0.0
Polly,solverBased,0.659,0.0
Polly,solverBased,0.66,0.0
Polly,solverBased,0.661,0.0
Polly,solverBased,0.662,0.0
Polly,solverBased,0.663,0.0
Polly,solverBased,0.664,0.0
Polly,solverBased,0.665,0.0
Polly,solverBased,0.666,0.0
Polly,solverBased,0.667,0.0
Polly,solverBased,0.668,0.0
Polly,solverBased,0.669,0.0
Polly,solverBased,0.67,0.0
Polly,solverBased,0.671,0.0
Polly,solverBased,0.672,0.0
Polly,solverBased,0.673,0.0
Polly,solverBased,0.674,0.0
Polly,solverBased,0.675,0.0
Polly,solverBased,0.676,0.0
Polly,solverBased,0.677,0.0
Polly,solverBased,0.678,0.0
Polly,solverBased,0.679,0.0
Polly,solverBased,0.68,0.0
Polly,solverBased,0.681,0.0
Polly,solverBased,0.682,0.0
Polly,solverBased,0.683,0.0
Polly,solverBased,0.684,0.0
Polly,solverBased,0.685,0.0
Polly,solverBased,0.686,0.0
Polly,solverBased,0.687,0.0
Polly,solverBased,0.688,0.0
Polly,solverBased,0.689,0.0
Polly,solverBased,0.69,0.0
Polly,solverBased,0.691,0.0
Polly,solverBased,0.692,0.0
Polly,solverBased,0.693,0.0
Polly,solverBased,0.694,0.0
Polly,solverBased,0.695,0.0
Polly,solverBased,0.696,0.0
Polly,solverBased,0.697,0.0
Polly,solverBased,0.698,0.0
Polly,solverBased,0.699,0.0
Polly,solverBased,0.7,0.0
Polly,solverBased,0.701,0.0
Polly,solverBased,0.702,0.0
Polly,solverBased,0.703,0.0
Polly,solverBased,0.704,0.0
Polly,solverBased,0.705,0.0
Polly,solverBased,0.706,0.0
Polly,solverBased,0.707,0.0
Polly,solverBased,0.708,0.0
Polly,solverBased,0.709,0.0
Polly,solverBased,0.71,0.0
Polly,solverBased,0.711,0.0
Polly,solverBased,0.712,0.0
Polly,solverBased,0.713,0.0
Polly,solverBased,0.714,0.0
Polly,solverBased,0.715,0.0
Polly,solverBased,0.716,0.0
Polly,solverBased,0.717,0.0
Polly,solverBased,0.718,0.0
Polly,solverBased,0.719,0.0
Polly,solverBased,0.72,0.0
Polly,solverBased,0.721,0.0
Polly,solverBased,0.722,0.0
Polly,solverBased,0.723,0.0
Polly,solverBased,0.724,0.0
Polly,solverBased,0.725,0.0
Polly,solverBased,0.726,0.0
Polly,solverBased,0.727,0.0
Polly,solverBased,0.728,0.0
Polly,solverBased,0.729,0.0
Polly,solverBased,0.73,0.0
Polly,solverBased,0.731,0.0
Polly,solverBased,0.732,0.0
Polly,solverBased,0.733,0.0
Polly,solverBased,0.734,0.0
Polly,solverBased,0.735,0.0
Polly,solverBased,0.736,0.0
Polly,solverBased,0.737,0.0
Polly,solverBased,0.738,0.0
Polly,solverBased,0.739,0.0
Polly,solverBased,0.74,0.0
Polly,solverBased,0.741,0.0
Polly,solverBased,0.742,0.0
Polly,solverBased,0.743,0.0
Polly,solverBased,0.744,0.0
Polly,solverBased,0.745,0.0
Polly,solverBased,0.746,0.0
Polly,solverBased,0.747,0.0
Polly,solverBased,0.748,0.0
Polly,solverBased,0.749,0.0
Polly,solverBased,0.75,0.0
Polly,solverBased,0.751,0.0
Polly,solverBased,0.752,0.0
Polly,solverBased,0.753,0.0
Polly,solverBased,0.754,0.0
Polly,solverBased,0.755,0.0
Polly,solverBased,0.756,0.0
Polly,solverBased,0.757,0.0
Polly,solverBased,0.758,0.0
Polly,solverBased,0.759,0.0
Polly,solverBased,0.76,0.0
Polly,solverBased,0.761,0.0
Polly,solverBased,0.762,0.0
Polly,solverBased,0.763,0.0
Polly,solverBased,0.764,0.0
Polly,solverBased,0.765,0.0
Polly,solverBased,0.766,0.0
Polly,solverBased,0.767,0.0
Polly,solverBased,0.768,0.0
Polly,solverBased,0.769,0.0
Polly,solverBased,0.77,0.0
Polly,solverBased,0.771,0.0
Polly,solverBased,0.772,0.0
Polly,solverBased,0.773,0.0
Polly,solverBased,0.774,0.0
Polly,solverBased,0.775,0.0
Polly,solverBased,0.776,0.0
Polly,solverBased,0.777,0.0
Polly,solverBased,0.778,0.0
