Case Study,Sampling Strategy,Robustness,Posterior Confidence,Prior Confidence
BerkeleyDBC,SolverBased,0.088,1.0,0.9998799135085791
BerkeleyDBC,SolverBased,0.089,1.0,0.9998921547694146
BerkeleyDBC,SolverBased,0.09,1.0,0.9999031596283552
BerkeleyDBC,SolverBased,0.091,1.0,0.9999130518079927
BerkeleyDBC,SolverBased,0.092,1.0,0.999921942766484
BerkeleyDBC,SolverBased,0.093,1.0,0.9999299329017758
BerkeleyDBC,SolverBased,0.094,1.0,0.9999371126387228
BerkeleyDBC,SolverBased,0.095,1.0,0.9999435634103786
BerkeleyDBC,SolverBased,0.096,1.0,0.9999493585436581
BerkeleyDBC,SolverBased,0.097,1.0,0.9999545640586028
BerkeleyDBC,SolverBased,0.098,1.0,0.9999592393895942
BerkeleyDBC,SolverBased,0.099,1.0,0.999963438036063
BerkeleyDBC,SolverBased,0.1,1.0,0.9999672081495214
BerkeleyDBC,SolverBased,0.101,1.0,0.999970593063087
BerkeleyDBC,SolverBased,0.102,1.0,0.9999736317690785
BerkeleyDBC,SolverBased,0.103,1.0,0.9999763593497271
BerkeleyDBC,SolverBased,0.104,1.0,0.9999788073655594
BerkeleyDBC,SolverBased,0.105,1.0,0.9999810042055743
BerkeleyDBC,SolverBased,0.106,1.0,0.9999829754029312
BerkeleyDBC,SolverBased,0.107,1.0,0.9999847439195196
BerkeleyDBC,SolverBased,0.108,1.0,0.9999863304024413
BerkeleyDBC,SolverBased,0.109,1.0,0.9999877534151563
BerkeleyDBC,SolverBased,0.11,1.0,0.9999890296457664
BerkeleyDBC,SolverBased,0.111,1.0,0.9999901740946796
BerkeleyDBC,SolverBased,0.112,1.0,0.9999912002436734
BerkeleyDBC,SolverBased,0.113,1.0,0.9999921202081854
BerkeleyDBC,SolverBased,0.114,1.0,0.9999929448744784
BerkeleyDBC,SolverBased,0.115,1.0,0.9999936840231665
BerkeleyDBC,SolverBased,0.116,1.0,0.9999943464404468
BerkeleyDBC,SolverBased,0.117,1.0,0.9999949400182483
BerkeleyDBC,SolverBased,0.118,1.0,0.9999954718443904
BerkeleyDBC,SolverBased,0.119,1.0,0.9999959482837392
BerkeleyDBC,SolverBased,0.12,1.0,0.999996375051251
BerkeleyDBC,SolverBased,0.121,1.0,0.9999967572777072
BerkeleyDBC,SolverBased,0.122,1.0,0.9999970995688627
BerkeleyDBC,SolverBased,0.123,1.0,0.9999974060586645
BerkeleyDBC,SolverBased,0.124,1.0,0.9999976804571253
BerkeleyDBC,SolverBased,0.125,1.0,0.9999979260933881
BerkeleyDBC,SolverBased,0.126,1.0,0.9999981459544562
BerkeleyDBC,SolverBased,0.127,1.0,0.9999983427200236
BerkeleyDBC,SolverBased,0.128,1.0,0.9999985187937926
BerkeleyDBC,SolverBased,0.129,1.0,0.9999986763316314
BerkeleyDBC,SolverBased,0.13,1.0,0.9999988172668851
BerkeleyDBC,SolverBased,0.131,1.0,0.9999989433331278
BerkeleyDBC,SolverBased,0.132,1.0,0.9999990560846095
BerkeleyDBC,SolverBased,0.133,1.0,0.9999991569146308
BerkeleyDBC,SolverBased,0.134,1.0,0.9999992470720526
BerkeleyDBC,SolverBased,0.135,1.0,0.9999993276761285
BerkeleyDBC,SolverBased,0.136,1.0,0.9999993997298287
BerkeleyDBC,SolverBased,0.137,1.0,0.9999994641318066
BerkeleyDBC,SolverBased,0.138,1.0,0.9999995216871475
BerkeleyDBC,SolverBased,0.139,1.0,0.9999995731170173
BerkeleyDBC,SolverBased,0.14,1.0,0.999999619067329
BerkeleyDBC,SolverBased,0.141,1.0,0.9999996601165206
BerkeleyDBC,SolverBased,0.142,1.0,0.9999996967825374
BerkeleyDBC,SolverBased,0.143,1.0,0.9999997295290985
BerkeleyDBC,SolverBased,0.144,1.0,0.9999997587713211
BerkeleyDBC,SolverBased,0.145,1.0,0.9999997848807657
BerkeleyDBC,SolverBased,0.146,1.0,0.9999998081899637
BerkeleyDBC,SolverBased,0.147,1.0,0.9999998289964783
BerkeleyDBC,SolverBased,0.148,1.0,0.9999998475665471
BerkeleyDBC,SolverBased,0.149,1.0,0.9999998641383488
BerkeleyDBC,SRSSampling,0.0,0.0,0.0
BerkeleyDBC,SRSSampling,0.001,0.88,0.09339555059192428
BerkeleyDBC,SRSSampling,0.002,0.88,0.17814907903138177
BerkeleyDBC,SRSSampling,0.003,0.88,0.2550527615546916
BerkeleyDBC,SRSSampling,0.004,0.88,0.32482684626795744
BerkeleyDBC,SRSSampling,0.005,0.88,0.38812612157195225
BerkeleyDBC,SRSSampling,0.006,0.88,0.44554580852083614
BerkeleyDBC,SRSSampling,0.007,0.88,0.4976269279154968
BerkeleyDBC,SRSSampling,0.008,0.97,0.5448611884968069
BerkeleyDBC,SRSSampling,0.009,0.97,0.5876954385519864
BerkeleyDBC,SRSSampling,0.01,0.97,0.6265357195457308
BerkeleyDBC,SRSSampling,0.011,0.97,0.6617509570068023
BerkeleyDBC,SRSSampling,0.012,0.97,0.6936763208128897
BerkeleyDBC,SRSSampling,0.013,0.97,0.7226162841965951
BerkeleyDBC,SRSSampling,0.014,0.97,0.7488474082203623
BerkeleyDBC,SRSSampling,0.015,0.97,0.7726208761169963
BerkeleyDBC,SRSSampling,0.016,0.99,0.7941647997458495
BerkeleyDBC,SRSSampling,0.017,0.99,0.813686318455154
BerkeleyDBC,SRSSampling,0.018,0.99,0.8313735088522378
BerkeleyDBC,SRSSampling,0.019,0.99,0.8473971223507297
BerkeleyDBC,SRSSampling,0.02,0.99,0.8619121658738516
BerkeleyDBC,SRSSampling,0.021,0.99,0.8750593397331726
BerkeleyDBC,SRSSampling,0.022,0.99,0.8869663454614984
BerkeleyDBC,SRSSampling,0.023,0.99,0.8977490752465626
BerkeleyDBC,SRSSampling,0.024,1.0,0.9075126935794554
BerkeleyDBC,SRSSampling,0.025,1.0,0.916352620789658
BerkeleyDBC,SRSSampling,0.026,1.0,0.924355427279247
BerkeleyDBC,SRSSampling,0.027,1.0,0.9315996464851302
BerkeleyDBC,SRSSampling,0.028,1.0,0.9381565138834471
BerkeleyDBC,SRSSampling,0.029,1.0,0.9440906386985503
BerkeleyDBC,SRSSampling,0.03,1.0,0.9494606143847321
BerkeleyDBC,SRSSampling,0.031,1.0,0.9543195734071039
BerkeleyDBC,SRSSampling,0.032,1.0,0.9587156913541482
BerkeleyDBC,SRSSampling,0.033,1.0,0.962692644964275
BerkeleyDBC,SRSSampling,0.034,1.0,0.9662900282384002
BerkeleyDBC,SRSSampling,0.035,1.0,0.9695437304366151
BerkeleyDBC,SRSSampling,0.036,1.0,0.9724862794162552
BerkeleyDBC,SRSSampling,0.037,1.0,0.9751471534581799
BerkeleyDBC,SRSSampling,0.038,1.0,0.9775530644451877
BerkeleyDBC,SRSSampling,0.039,1.0,0.9797282149987743
BerkeleyDBC,SRSSampling,0.04,1.0,0.9816945319456927
BerkeleyDBC,SRSSampling,0.041,1.0,0.9834718782719496
BerkeleyDBC,SRSSampling,0.042,1.0,0.9850782455271389
BerkeleyDBC,SRSSampling,0.043,1.0,0.9865299284646818
BerkeleyDBC,SRSSampling,0.044,1.0,0.9878416835420655
BerkeleyDBC,SRSSampling,0.045,1.0,0.9890268727581581
BerkeleyDBC,SRSSampling,0.046,1.0,0.9900975941708334
BerkeleyDBC,SRSSampling,0.047,1.0,0.9910648003163058
BerkeleyDBC,SRSSampling,0.048,1.0,0.9919384056406798
BerkeleyDBC,SRSSampling,0.049,1.0,0.9927273839532917
BerkeleyDBC,SRSSampling,0.05,1.0,0.9934398568195745
BerkeleyDBC,SRSSampling,0.051,1.0,0.9940831737276045
BerkeleyDBC,SRSSampling,0.052,1.0,0.9946639847864472
BerkeleyDBC,SRSSampling,0.053,1.0,0.9951883066452463
BerkeleyDBC,SRSSampling,0.054,1.0,0.9956615822590659
BerkeleyDBC,SRSSampling,0.055,1.0,0.9960887350702666
BerkeleyDBC,SRSSampling,0.056,1.0,0.9964742181221343
BerkeleyDBC,SRSSampling,0.057,1.0,0.9968220585741411
BerkeleyDBC,SRSSampling,0.058,1.0,0.9971358980451757
BerkeleyDBC,SRSSampling,0.059,1.0,0.9974190291719401
BerkeleyDBC,SRSSampling,0.06,1.0,0.997674428734129
BerkeleyDBC,SRSSampling,0.061,1.0,0.9979047876656656
BerkeleyDBC,SRSSampling,0.062,1.0,0.9981125382418694
BerkeleyDBC,SRSSampling,0.063,1.0,0.998299878705712
BerkeleyDBC,SRSSampling,0.064,1.0,0.9984687955720386
BerkeleyDBC,SRSSampling,0.065,1.0,0.9986210838265686
BerkeleyDBC,SRSSampling,0.066,1.0,0.9987583652164458
BerkeleyDBC,SRSSampling,0.067,1.0,0.9988821048108966
BerkeleyDBC,SRSSampling,0.068,1.0,0.9989936259940135
BerkeleyDBC,SRSSampling,0.069,1.0,0.9990941240366576
BerkeleyDBC,SRSSampling,0.07,1.0,0.999184678380826
BerkeleyDBC,SRSSampling,0.071,1.0,0.9992662637574423
BerkeleyDBC,SRSSampling,0.072,1.0,0.9993397602472743
BerkeleyDBC,SRSSampling,0.073,1.0,0.9994059623844682
BerkeleyDBC,SRSSampling,0.074,1.0,0.9994655873929181
BerkeleyDBC,SRSSampling,0.075,1.0,0.9995192826372674
BerkeleyDBC,SRSSampling,0.076,1.0,0.9995676323627031
BerkeleyDBC,SRSSampling,0.077,1.0,0.9996111637907665
BerkeleyDBC,SRSSampling,0.078,1.0,0.9996503526321164
BerkeleyDBC,SRSSampling,0.079,1.0,0.9996856280714662
BerkeleyDBC,SRSSampling,0.08,1.0,0.9997173772747436
BerkeleyDBC,SRSSampling,0.081,1.0,0.9997459494638187
BerkeleyDBC,SRSSampling,0.082,1.0,0.9997716595998852
BerkeleyDBC,SRSSampling,0.083,1.0,0.9997947917127175
BerkeleyDBC,SRSSampling,0.084,1.0,0.9998156019095154
BerkeleyDBC,SRSSampling,0.085,1.0,0.9998343210938773
BerkeleyDBC,SRSSampling,0.086,1.0,0.9998511574225536
BerkeleyDBC,SRSSampling,0.087,1.0,0.999866298525025
BerkeleyDBC,SRSSampling,0.088,1.0,0.9998799135085791
BerkeleyDBC,SRSSampling,0.089,1.0,0.9998921547694146
BerkeleyDBC,SRSSampling,0.09,1.0,0.9999031596283552
BerkeleyDBC,SRSSampling,0.091,1.0,0.9999130518079927
BerkeleyDBC,SRSSampling,0.092,1.0,0.999921942766484
BerkeleyDBC,SRSSampling,0.093,1.0,0.9999299329017758
BerkeleyDBC,SRSSampling,0.094,1.0,0.9999371126387228
BerkeleyDBC,SRSSampling,0.095,1.0,0.9999435634103786
BerkeleyDBC,SRSSampling,0.096,1.0,0.9999493585436581
BerkeleyDBC,SRSSampling,0.097,1.0,0.9999545640586028
BerkeleyDBC,SRSSampling,0.098,1.0,0.9999592393895942
BerkeleyDBC,SRSSampling,0.099,1.0,0.999963438036063
BerkeleyDBC,SRSSampling,0.1,1.0,0.9999672081495214
BerkeleyDBC,SRSSampling,0.101,1.0,0.999970593063087
BerkeleyDBC,SRSSampling,0.102,1.0,0.9999736317690785
BerkeleyDBC,SRSSampling,0.103,1.0,0.9999763593497271
BerkeleyDBC,SRSSampling,0.104,1.0,0.9999788073655594
BerkeleyDBC,SRSSampling,0.105,1.0,0.9999810042055743
BerkeleyDBC,SRSSampling,0.106,1.0,0.9999829754029312
BerkeleyDBC,SRSSampling,0.107,1.0,0.9999847439195196
BerkeleyDBC,SRSSampling,0.108,1.0,0.9999863304024413
BerkeleyDBC,SRSSampling,0.109,1.0,0.9999877534151563
BerkeleyDBC,SRSSampling,0.11,1.0,0.9999890296457664
BerkeleyDBC,SRSSampling,0.111,1.0,0.9999901740946796
BerkeleyDBC,SRSSampling,0.112,1.0,0.9999912002436734
BerkeleyDBC,SRSSampling,0.113,1.0,0.9999921202081854
BerkeleyDBC,SRSSampling,0.114,1.0,0.9999929448744784
BerkeleyDBC,SRSSampling,0.115,1.0,0.9999936840231665
BerkeleyDBC,SRSSampling,0.116,1.0,0.9999943464404468
BerkeleyDBC,SRSSampling,0.117,1.0,0.9999949400182483
BerkeleyDBC,SRSSampling,0.118,1.0,0.9999954718443904
BerkeleyDBC,SRSSampling,0.119,1.0,0.9999959482837392
BerkeleyDBC,SRSSampling,0.12,1.0,0.999996375051251
BerkeleyDBC,SRSSampling,0.121,1.0,0.9999967572777072
BerkeleyDBC,SRSSampling,0.122,1.0,0.9999970995688627
BerkeleyDBC,SRSSampling,0.123,1.0,0.9999974060586645
BerkeleyDBC,SRSSampling,0.124,1.0,0.9999976804571253
BerkeleyDBC,SRSSampling,0.125,1.0,0.9999979260933881
BerkeleyDBC,SRSSampling,0.126,1.0,0.9999981459544562
BerkeleyDBC,SRSSampling,0.127,1.0,0.9999983427200236
BerkeleyDBC,SRSSampling,0.128,1.0,0.9999985187937926
BerkeleyDBC,SRSSampling,0.129,1.0,0.9999986763316314
BerkeleyDBC,SRSSampling,0.13,1.0,0.9999988172668851
BerkeleyDBC,SRSSampling,0.131,1.0,0.9999989433331278
BerkeleyDBC,SRSSampling,0.132,1.0,0.9999990560846095
BerkeleyDBC,SRSSampling,0.133,1.0,0.9999991569146308
BerkeleyDBC,SRSSampling,0.134,1.0,0.9999992470720526
BerkeleyDBC,SRSSampling,0.135,1.0,0.9999993276761285
BerkeleyDBC,SRSSampling,0.136,1.0,0.9999993997298287
BerkeleyDBC,SRSSampling,0.137,1.0,0.9999994641318066
BerkeleyDBC,SRSSampling,0.138,1.0,0.9999995216871475
BerkeleyDBC,SRSSampling,0.139,1.0,0.9999995731170173
BerkeleyDBC,SRSSampling,0.14,1.0,0.999999619067329
BerkeleyDBC,SRSSampling,0.141,1.0,0.9999996601165206
BerkeleyDBC,SRSSampling,0.142,1.0,0.9999996967825374
BerkeleyDBC,SRSSampling,0.143,1.0,0.9999997295290985
BerkeleyDBC,SRSSampling,0.144,1.0,0.9999997587713211
BerkeleyDBC,SRSSampling,0.145,1.0,0.9999997848807657
BerkeleyDBC,SRSSampling,0.146,1.0,0.9999998081899637
BerkeleyDBC,SRSSampling,0.147,1.0,0.9999998289964783
BerkeleyDBC,SRSSampling,0.148,1.0,0.9999998475665471
BerkeleyDBC,SRSSampling,0.149,1.0,0.9999998641383488
Dune,RandomSampling,0.0,0.0,0.0
Dune,RandomSampling,0.001,1.0,0.10957645722328235
Dune,RandomSampling,0.002,1.0,0.2072380644519689
Dune,RandomSampling,0.003,1.0,0.2942703496593021
Dune,RandomSampling,0.004,1.0,0.3718212266681993
Dune,RandomSampling,0.005,1.0,0.44091561017924885
Dune,RandomSampling,0.006,1.0,0.5024684910246935
Dune,RandomSampling,0.007,1.0,0.557296632564779
Dune,RandomSampling,0.008,1.0,0.6061290324629254
Dune,RandomSampling,0.009,1.0,0.6496162791110143
Dune,RandomSampling,0.01,1.0,0.6883389185508575
Dune,RandomSampling,0.011,1.0,0.7228149356954716
Dune,RandomSampling,0.012,1.0,0.7535064428528937
Dune,RandomSampling,0.013,1.0,0.7808256588689876
Dune,RandomSampling,0.014,1.0,0.8051402535199534
Dune,RandomSampling,0.015,1.0,0.8267781239975551
Dune,RandomSampling,0.016,1.0,0.8460316633483552
Dune,RandomSampling,0.017,1.0,0.8631615744697716
Dune,RandomSampling,0.018,1.0,0.8784002776562331
Dune,RandomSampling,0.019,1.0,0.8919549546614001
Dune,RandomSampling,0.02,1.0,0.9040102677373888
Dune,RandomSampling,0.021,1.0,0.9147307880753855
Dune,RandomSampling,0.022,1.0,0.9242631644556586
Dune,RandomSampling,0.023,1.0,0.9327380596753809
Dune,RandomSampling,0.024,1.0,0.9402718794209479
Dune,RandomSampling,0.025,1.0,0.9469683156526617
Dune,RandomSampling,0.026,1.0,0.9529197242423938
Dune,RandomSampling,0.027,1.0,0.9582083545209995
Dune,RandomSampling,0.028,1.0,0.9629074465265842
Dune,RandomSampling,0.029,1.0,0.9670822100745646
Dune,RandomSampling,0.03,1.0,0.9707906982755062
Dune,RandomSampling,0.031,1.0,0.9740845867887311
Dune,RandomSampling,0.032,1.0,0.977009868902322
Dune,RandomSampling,0.033,1.0,0.9796074754587579
Dune,RandomSampling,0.034,1.0,0.9819138276868392
Dune,RandomSampling,0.035,1.0,0.9839613301430356
Dune,RandomSampling,0.036,1.0,0.9857788101983422
Dune,RandomSampling,0.037,1.0,0.9873919098206893
Dune,RandomSampling,0.038,1.0,0.9888234347894427
Dune,RandomSampling,0.039,1.0,0.9900936659299494
Dune,RandomSampling,0.04,1.0,0.9912206364655972
Dune,RandomSampling,0.041,1.0,0.9922203791463944
Dune,RandomSampling,0.042,1.0,0.9931071464211325
Dune,RandomSampling,0.043,1.0,0.993893606569904
Dune,RandomSampling,0.044,1.0,0.9945910184006971
Dune,RandomSampling,0.045,1.0,0.9952093868340703
Dune,RandomSampling,0.046,1.0,0.9957576014499898
Dune,RandomSampling,0.047,1.0,0.9962435598476508
Dune,RandomSampling,0.048,1.0,0.9966742774696812
Dune,RandomSampling,0.049,1.0,0.9970559853640063
Dune,RandomSampling,0.05,1.0,0.9973942171975989
Dune,RandomSampling,0.051,1.0,0.997693886694307
Dune,RandomSampling,0.052,1.0,0.997959356542149
Dune,RandomSampling,0.053,1.0,0.9981944997022659
Dune,RandomSampling,0.054,1.0,0.9984027539506783
Dune,RandomSampling,0.055,1.0,0.9985871703938147
Dune,RandomSampling,0.056,1.0,0.998750456618307
Dune,RandomSampling,0.057,1.0,0.9988950150637373
Dune,RandomSampling,0.058,1.0,0.9990229771429625
Dune,RandomSampling,0.059,1.0,0.9991362335774873
Dune,RandomSampling,0.06,1.0,0.9992364613643898
Dune,RandomSampling,0.061,1.0,0.9993251477458356
Dune,RandomSampling,0.062,1.0,0.9994036115116806
Dune,RandomSampling,0.063,1.0,0.9994730219295146
Dune,RandomSampling,0.064,1.0,0.999534415564273
Dune,RandomSampling,0.065,1.0,0.9995887112208152
Dune,RandomSampling,0.066,1.0,0.9996367232172688
Dune,RandomSampling,0.067,1.0,0.9996791731741163
Dune,RandomSampling,0.068,1.0,0.9997167004836696
Dune,RandomSampling,0.069,1.0,0.999749871606463
Dune,RandomSampling,0.07,1.0,0.999779188324953
Dune,RandomSampling,0.071,1.0,0.9998050950705408
Dune,RandomSampling,0.072,1.0,0.999827985427126
Dune,RandomSampling,0.073,1.0,0.9998482079030011
Dune,RandomSampling,0.074,1.0,0.9998660710527401
Dune,RandomSampling,0.075,1.0,0.9998818480216982
Dune,RandomSampling,0.076,1.0,0.9998957805776908
Dune,RandomSampling,0.077,1.0,0.9999080826872578
Dune,RandomSampling,0.078,1.0,0.9999189436875462
Dune,RandomSampling,0.079,1.0,0.9999285310991701
Dune,RandomSampling,0.08,1.0,0.9999369931203619
Dune,RandomSampling,0.081,1.0,0.9999444608382357
Dune,RandomSampling,0.082,1.0,0.9999510501889938
Dune,RandomSampling,0.083,1.0,0.9999568636953511
Dune,RandomSampling,0.084,1.0,0.999961992006296
Dune,RandomSampling,0.085,1.0,0.9999665152614956
Dune,RandomSampling,0.086,1.0,0.9999705043001561
Dune,RandomSampling,0.087,1.0,0.9999740217319298
Dune,RandomSampling,0.088,1.0,0.999977122885486
Dune,RandomSampling,0.089,1.0,0.9999798566486084
Dune,RandomSampling,0.09,1.0,0.9999822662121267
Dune,RandomSampling,0.091,1.0,0.9999843897286007
Dune,RandomSampling,0.092,1.0,0.999986260895448
Dune,RandomSampling,0.093,1.0,0.9999879094711143
Dune,RandomSampling,0.094,1.0,0.9999893617319116
Dune,RandomSampling,0.095,1.0,0.9999906408762914
Dune,RandomSampling,0.096,1.0,0.9999917673825521
Dune,RandomSampling,0.097,1.0,0.9999927593253018
Dune,RandomSampling,0.098,1.0,0.9999936326553942
Dune,RandomSampling,0.099,1.0,0.99999440144752
Dune,RandomSampling,0.1,1.0,0.9999950781191617
Dune,RandomSampling,0.101,1.0,0.9999956736241961
Dune,RandomSampling,0.102,1.0,0.9999961976240586
Dune,RandomSampling,0.103,1.0,0.9999966586390473
Dune,RandomSampling,0.104,1.0,0.9999970641820546
Dune,RandomSampling,0.105,1.0,0.9999974208767491
Dune,RandomSampling,0.106,1.0,0.9999977345620036
Dune,RandomSampling,0.107,1.0,0.9999980103841544
Dune,RandomSampling,0.108,1.0,0.9999982528785021
Dune,RandomSampling,0.109,1.0,0.9999984660412952
Dune,RandomSampling,0.11,1.0,0.9999986533933004
Dune,RandomSampling,0.111,1.0,0.9999988180359362
Dune,RandomSampling,0.112,1.0,0.9999989627008302
Dune,RandomSampling,0.113,1.0,0.9999990897935673
Dune,RandomSampling,0.114,1.0,0.9999992014323023
Dune,RandomSampling,0.115,1.0,0.9999992994818356
Dune,RandomSampling,0.116,1.0,0.9999993855836818
Dune,RandomSampling,0.117,1.0,0.9999994611825962
Dune,RandomSampling,0.118,1.0,0.9999995275499761
Dune,RandomSampling,0.119,1.0,0.9999995858045004
Dune,RandomSampling,0.12,1.0,0.9999996369303309
Dune,RandomSampling,0.121,1.0,0.9999996817931616
Dune,RandomSampling,0.122,1.0,0.9999997211543684
Dune,RandomSampling,0.123,1.0,0.9999997556834819
Dune,RandomSampling,0.124,1.0,0.9999997859691799
Dune,RandomSampling,0.125,1.0,0.9999998125289764
Dune,RandomSampling,0.126,1.0,0.9999998358177566
Dune,RandomSampling,0.127,1.0,0.9999998562352975
Dune,RandomSampling,0.128,1.0,0.9999998741328925
Dune,RandomSampling,0.129,1.0,0.9999998898191849
Dune,RandomSampling,0.13,1.0,0.9999999035653067
Dune,RandomSampling,0.131,1.0,0.9999999156094013
Dune,RandomSampling,0.132,1.0,0.9999999261606065
Dune,RandomSampling,0.133,1.0,0.99999993540256
Dune,RandomSampling,0.134,1.0,0.9999999434964839
Dune,RandomSampling,0.135,1.0,0.9999999505839001
Dune,RandomSampling,0.136,1.0,0.9999999567890189
Dune,RandomSampling,0.137,1.0,0.9999999622208395
Dune,RandomSampling,0.138,1.0,0.9999999669749993
Dune,RandomSampling,0.139,1.0,0.9999999711353983
Dune,RandomSampling,0.14,1.0,0.9999999747756291
Dune,RandomSampling,0.141,1.0,0.9999999779602328
Dune,RandomSampling,0.142,1.0,0.9999999807458039
Dune,RandomSampling,0.143,1.0,0.9999999831819615
Dune,RandomSampling,0.144,1.0,0.9999999853122016
Dune,RandomSampling,0.145,1.0,0.9999999871746476
Dune,RandomSampling,0.146,1.0,0.9999999888027081
Dune,RandomSampling,0.147,1.0,0.9999999902256561
Dune,RandomSampling,0.148,1.0,0.9999999914691365
Dune,RandomSampling,0.149,1.0,0.9999999925556126
Dune,DiversifiedDistanceBased,0.0,0.0,0.0
Dune,DiversifiedDistanceBased,0.001,1.0,0.10957645722328235
Dune,DiversifiedDistanceBased,0.002,1.0,0.2072380644519689
Dune,DiversifiedDistanceBased,0.003,1.0,0.2942703496593021
Dune,DiversifiedDistanceBased,0.004,1.0,0.3718212266681993
Dune,DiversifiedDistanceBased,0.005,1.0,0.44091561017924885
Dune,DiversifiedDistanceBased,0.006,1.0,0.5024684910246935
Dune,DiversifiedDistanceBased,0.007,1.0,0.557296632564779
Dune,DiversifiedDistanceBased,0.008,1.0,0.6061290324629254
Dune,DiversifiedDistanceBased,0.009,1.0,0.6496162791110143
Dune,DiversifiedDistanceBased,0.01,1.0,0.6883389185508575
Dune,DiversifiedDistanceBased,0.011,1.0,0.7228149356954716
Dune,DiversifiedDistanceBased,0.012,1.0,0.7535064428528937
Dune,DiversifiedDistanceBased,0.013,1.0,0.7808256588689876
Dune,DiversifiedDistanceBased,0.014,1.0,0.8051402535199534
Dune,DiversifiedDistanceBased,0.015,1.0,0.8267781239975551
Dune,DiversifiedDistanceBased,0.016,1.0,0.8460316633483552
Dune,DiversifiedDistanceBased,0.017,1.0,0.8631615744697716
Dune,DiversifiedDistanceBased,0.018,1.0,0.8784002776562331
Dune,DiversifiedDistanceBased,0.019,1.0,0.8919549546614001
Dune,DiversifiedDistanceBased,0.02,1.0,0.9040102677373888
Dune,DiversifiedDistanceBased,0.021,1.0,0.9147307880753855
Dune,DiversifiedDistanceBased,0.022,1.0,0.9242631644556586
Dune,DiversifiedDistanceBased,0.023,1.0,0.9327380596753809
Dune,DiversifiedDistanceBased,0.024,1.0,0.9402718794209479
Dune,DiversifiedDistanceBased,0.025,1.0,0.9469683156526617
Dune,DiversifiedDistanceBased,0.026,1.0,0.9529197242423938
Dune,DiversifiedDistanceBased,0.027,1.0,0.9582083545209995
Dune,DiversifiedDistanceBased,0.028,1.0,0.9629074465265842
Dune,DiversifiedDistanceBased,0.029,1.0,0.9670822100745646
Dune,DiversifiedDistanceBased,0.03,1.0,0.9707906982755062
Dune,DiversifiedDistanceBased,0.031,1.0,0.9740845867887311
Dune,DiversifiedDistanceBased,0.032,1.0,0.977009868902322
Dune,DiversifiedDistanceBased,0.033,1.0,0.9796074754587579
Dune,DiversifiedDistanceBased,0.034,1.0,0.9819138276868392
Dune,DiversifiedDistanceBased,0.035,1.0,0.9839613301430356
Dune,DiversifiedDistanceBased,0.036,1.0,0.9857788101983422
Dune,DiversifiedDistanceBased,0.037,1.0,0.9873919098206893
Dune,DiversifiedDistanceBased,0.038,1.0,0.9888234347894427
Dune,DiversifiedDistanceBased,0.039,1.0,0.9900936659299494
Dune,DiversifiedDistanceBased,0.04,1.0,0.9912206364655972
Dune,DiversifiedDistanceBased,0.041,1.0,0.9922203791463944
Dune,DiversifiedDistanceBased,0.042,1.0,0.9931071464211325
Dune,DiversifiedDistanceBased,0.043,1.0,0.993893606569904
Dune,DiversifiedDistanceBased,0.044,1.0,0.9945910184006971
Dune,DiversifiedDistanceBased,0.045,1.0,0.9952093868340703
Dune,DiversifiedDistanceBased,0.046,1.0,0.9957576014499898
Dune,DiversifiedDistanceBased,0.047,1.0,0.9962435598476508
Dune,DiversifiedDistanceBased,0.048,1.0,0.9966742774696812
Dune,DiversifiedDistanceBased,0.049,1.0,0.9970559853640063
Dune,DiversifiedDistanceBased,0.05,1.0,0.9973942171975989
Dune,DiversifiedDistanceBased,0.051,1.0,0.997693886694307
Dune,DiversifiedDistanceBased,0.052,1.0,0.997959356542149
Dune,DiversifiedDistanceBased,0.053,1.0,0.9981944997022659
Dune,DiversifiedDistanceBased,0.054,1.0,0.9984027539506783
Dune,DiversifiedDistanceBased,0.055,1.0,0.9985871703938147
Dune,DiversifiedDistanceBased,0.056,1.0,0.998750456618307
Dune,DiversifiedDistanceBased,0.057,1.0,0.9988950150637373
Dune,DiversifiedDistanceBased,0.058,1.0,0.9990229771429625
Dune,DiversifiedDistanceBased,0.059,1.0,0.9991362335774873
Dune,DiversifiedDistanceBased,0.06,1.0,0.9992364613643898
Dune,DiversifiedDistanceBased,0.061,1.0,0.9993251477458356
Dune,DiversifiedDistanceBased,0.062,1.0,0.9994036115116806
Dune,DiversifiedDistanceBased,0.063,1.0,0.9994730219295146
Dune,DiversifiedDistanceBased,0.064,1.0,0.999534415564273
Dune,DiversifiedDistanceBased,0.065,1.0,0.9995887112208152
Dune,DiversifiedDistanceBased,0.066,1.0,0.9996367232172688
Dune,DiversifiedDistanceBased,0.067,1.0,0.9996791731741163
Dune,DiversifiedDistanceBased,0.068,1.0,0.9997167004836696
Dune,DiversifiedDistanceBased,0.069,1.0,0.999749871606463
Dune,DiversifiedDistanceBased,0.07,1.0,0.999779188324953
Dune,DiversifiedDistanceBased,0.071,1.0,0.9998050950705408
Dune,DiversifiedDistanceBased,0.072,1.0,0.999827985427126
Dune,DiversifiedDistanceBased,0.073,1.0,0.9998482079030011
Dune,DiversifiedDistanceBased,0.074,1.0,0.9998660710527401
Dune,DiversifiedDistanceBased,0.075,1.0,0.9998818480216982
Dune,DiversifiedDistanceBased,0.076,1.0,0.9998957805776908
Dune,DiversifiedDistanceBased,0.077,1.0,0.9999080826872578
