Case Study,Sampling Strategy,Robustness,Confidence Difference
BerkeleyDBC,SolverBased,0.079,6.527171025894063e-10
BerkeleyDBC,SolverBased,0.08,4.937096287349618e-10
BerkeleyDBC,SolverBased,0.081,3.7332448243887484e-10
BerkeleyDBC,SolverBased,0.082,2.8220781267407347e-10
BerkeleyDBC,SolverBased,0.083,2.132648502239931e-10
BerkeleyDBC,SolverBased,0.084,1.6111523226669533e-10
BerkeleyDBC,SolverBased,0.085,1.2168055452121962e-10
BerkeleyDBC,SolverBased,0.086,9.186973404240462e-11
BerkeleyDBC,SolverBased,0.087,6.934097740440848e-11
BerkeleyDBC,SolverBased,0.088,5.2320703325392515e-11
BerkeleyDBC,SolverBased,0.089,3.946598603477014e-11
BerkeleyDBC,SolverBased,0.09,2.976030533119456e-11
BerkeleyDBC,SolverBased,0.091,2.2434609725507926e-11
BerkeleyDBC,SolverBased,0.092,1.690680928589927e-11
BerkeleyDBC,SolverBased,0.093,1.2737144672314571e-11
BerkeleyDBC,SolverBased,0.094,9.592882044273665e-12
BerkeleyDBC,SolverBased,0.095,7.222444864396493e-12
BerkeleyDBC,SolverBased,0.096,5.4360960177746165e-12
BerkeleyDBC,SolverBased,0.097,4.090283667324002e-12
BerkeleyDBC,SolverBased,0.098,3.076650045841234e-12
BerkeleyDBC,SolverBased,0.099,2.313482738713901e-12
BerkeleyDBC,SolverBased,0.1,1.7390533457728452e-12
BerkeleyDBC,SolverBased,0.101,1.3068435222862718e-12
BerkeleyDBC,SolverBased,0.102,9.81770220676026e-13
BerkeleyDBC,SolverBased,0.103,7.372991106535665e-13
BerkeleyDBC,SolverBased,0.104,5.535572000781031e-13
BerkeleyDBC,SolverBased,0.105,4.154454558147336e-13
BerkeleyDBC,SolverBased,0.106,3.1175062531474396e-13
BerkeleyDBC,SolverBased,0.107,2.3381296898605797e-13
BerkeleyDBC,SolverBased,0.108,1.7530421558831222e-13
BerkeleyDBC,SolverBased,0.109,1.3133938381315602e-13
BerkeleyDBC,SolverBased,0.11,9.847678228425139e-14
BerkeleyDBC,SolverBased,0.111,7.37188088351104e-14
BerkeleyDBC,SolverBased,0.112,5.517808432387028e-14
BerkeleyDBC,SolverBased,0.113,4.1300296516055823e-14
BerkeleyDBC,SolverBased,0.114,3.097522238704187e-14
BerkeleyDBC,SolverBased,0.115,2.3092638912203256e-14
BerkeleyDBC,SolverBased,0.116,1.7319479184152442e-14
BerkeleyDBC,SolverBased,0.117,1.2989609388114332e-14
BerkeleyDBC,SolverBased,0.118,9.658940314238862e-15
BerkeleyDBC,SolverBased,0.119,7.216449660063518e-15
BerkeleyDBC,SolverBased,0.12,5.440092820663267e-15
BerkeleyDBC,SolverBased,0.121,3.9968028886505635e-15
BerkeleyDBC,SolverBased,0.122,2.9976021664879227e-15
BerkeleyDBC,SolverBased,0.123,2.220446049250313e-15
BerkeleyDBC,SolverBased,0.124,1.6653345369377348e-15
BerkeleyDBC,SolverBased,0.125,1.2212453270876722e-15
BerkeleyDBC,SolverBased,0.126,8.881784197001252e-16
BerkeleyDBC,SolverBased,0.127,6.661338147750939e-16
BerkeleyDBC,SolverBased,0.128,5.551115123125783e-16
BerkeleyDBC,SolverBased,0.129,3.3306690738754696e-16
BerkeleyDBC,SolverBased,0.13,3.3306690738754696e-16
BerkeleyDBC,SolverBased,0.131,2.220446049250313e-16
BerkeleyDBC,SolverBased,0.132,1.1102230246251565e-16
BerkeleyDBC,SolverBased,0.133,1.1102230246251565e-16
BerkeleyDBC,SolverBased,0.134,1.1102230246251565e-16
BerkeleyDBC,SolverBased,0.135,1.1102230246251565e-16
BerkeleyDBC,SolverBased,0.136,0.0
BerkeleyDBC,SolverBased,0.137,0.0
BerkeleyDBC,SolverBased,0.138,0.0
BerkeleyDBC,SolverBased,0.139,0.0
BerkeleyDBC,SolverBased,0.14,0.0
BerkeleyDBC,SolverBased,0.141,0.0
BerkeleyDBC,SolverBased,0.142,0.0
BerkeleyDBC,SolverBased,0.143,0.0
BerkeleyDBC,SolverBased,0.144,0.0
BerkeleyDBC,SolverBased,0.145,0.0
BerkeleyDBC,SolverBased,0.146,0.0
BerkeleyDBC,SolverBased,0.147,0.0
BerkeleyDBC,SolverBased,0.148,0.0
BerkeleyDBC,SolverBased,0.149,0.0
BerkeleyDBC,SRSSampling,0.0,0.0
BerkeleyDBC,SRSSampling,0.001,0.7732687760416476
BerkeleyDBC,SRSSampling,0.002,0.5977906401807731
BerkeleyDBC,SRSSampling,0.003,0.4620145854240626
BerkeleyDBC,SRSSampling,0.004,0.3569850056134014
BerkeleyDBC,SRSSampling,0.005,0.27576030557607
BerkeleyDBC,SRSSampling,0.006,0.21296134946058998
BerkeleyDBC,SRSSampling,0.007,0.16442084026369774
BerkeleyDBC,SRSSampling,0.008,0.12691113952532895
BerkeleyDBC,SRSSampling,0.009,0.09793303251277441
BerkeleyDBC,SRSSampling,0.01,0.07555183406752786
BerkeleyDBC,SRSSampling,0.011,0.05827025793010032
BerkeleyDBC,SRSSampling,0.012,0.04492982830899872
BerkeleyDBC,SRSSampling,0.013,0.03463444527307258
BerkeleyDBC,SRSSampling,0.014,0.0266911410227908
BerkeleyDBC,SRSSampling,0.015,0.020564172483463317
BerkeleyDBC,SRSSampling,0.016,0.015839457277291413
BerkeleyDBC,SRSSampling,0.017,0.012197029742830767
BerkeleyDBC,SRSSampling,0.018,0.009389713932847599
BerkeleyDBC,SRSSampling,0.019,0.007226614641848483
BerkeleyDBC,SRSSampling,0.02,0.005560341339528652
BerkeleyDBC,SRSSampling,0.021,0.00427712352868348
BerkeleyDBC,SRSSampling,0.022,0.003289165152447149
BerkeleyDBC,SRSSampling,0.023,0.0025287324153062674
BerkeleyDBC,SRSSampling,0.024,0.0019435832174520273
BerkeleyDBC,SRSSampling,0.025,0.0014934346882022886
BerkeleyDBC,SRSSampling,0.026,0.001147233757821664
BerkeleyDBC,SRSSampling,0.027,0.0008810487694767
BerkeleyDBC,SRSSampling,0.028,0.0006764412541252485
BerkeleyDBC,SRSSampling,0.029,0.0005192088498578995
BerkeleyDBC,SRSSampling,0.03,0.00039841502342286006
BerkeleyDBC,SRSSampling,0.031,0.0003056403596476409
BerkeleyDBC,SRSSampling,0.032,0.0002344049768178147
BerkeleyDBC,SRSSampling,0.033,0.0001797230744693401
BerkeleyDBC,SRSSampling,0.034,0.00013775947809624434
BerkeleyDBC,SRSSampling,0.035,0.0001055648972572154
BerkeleyDBC,SRSSampling,0.036,8.087191238437264e-05
BerkeleyDBC,SRSSampling,0.037,6.193780222996104e-05
BerkeleyDBC,SRSSampling,0.038,4.742349024067227e-05
BerkeleyDBC,SRSSampling,0.039,3.6300334820049684e-05
BerkeleyDBC,SRSSampling,0.04,2.7778378499099254e-05
BerkeleyDBC,SRSSampling,0.041,2.1251130726152034e-05
BerkeleyDBC,SRSSampling,0.042,1.6253085993955807e-05
BerkeleyDBC,SRSSampling,0.043,1.2427048939334107e-05
BerkeleyDBC,SRSSampling,0.044,9.499009345659282e-06
BerkeleyDBC,SRSSampling,0.045,7.258827853351413e-06
BerkeleyDBC,SRSSampling,0.046,5.5453926052217994e-06
BerkeleyDBC,SRSSampling,0.047,4.235215018910665e-06
BerkeleyDBC,SRSSampling,0.048,3.2336702774360404e-06
BerkeleyDBC,SRSSampling,0.049,2.4682710696444232e-06
BerkeleyDBC,SRSSampling,0.05,1.883504053723506e-06
BerkeleyDBC,SRSSampling,0.051,1.436867076765047e-06
BerkeleyDBC,SRSSampling,0.052,1.0958287639528663e-06
BerkeleyDBC,SRSSampling,0.053,8.354964402546017e-07
BerkeleyDBC,SRSSampling,0.054,6.368278607782329e-07
BerkeleyDBC,SRSSampling,0.055,4.852603273652889e-07
BerkeleyDBC,SRSSampling,0.056,3.696600642255632e-07
BerkeleyDBC,SRSSampling,0.057,2.8151726427783075e-07
BerkeleyDBC,SRSSampling,0.058,2.1432953301037116e-07
BerkeleyDBC,SRSSampling,0.059,1.631297688042821e-07
BerkeleyDBC,SRSSampling,0.06,1.241247467032025e-07
BerkeleyDBC,SRSSampling,0.061,9.441852522051875e-08
BerkeleyDBC,SRSSampling,0.062,7.180082983726521e-08
BerkeleyDBC,SRSSampling,0.063,5.4585194031453454e-08
BerkeleyDBC,SRSSampling,0.064,4.148519405777762e-08
BerkeleyDBC,SRSSampling,0.065,3.151983929416957e-08
BerkeleyDBC,SRSSampling,0.066,2.3941270410610116e-08
BerkeleyDBC,SRSSampling,0.067,1.8179521332761794e-08
BerkeleyDBC,SRSSampling,0.068,1.3800330100899316e-08
BerkeleyDBC,SRSSampling,0.069,1.0472925415783152e-08
BerkeleyDBC,SRSSampling,0.07,7.945436863998623e-09
BerkeleyDBC,SRSSampling,0.071,6.026130039415989e-09
BerkeleyDBC,SRSSampling,0.072,4.569091882622445e-09
BerkeleyDBC,SRSSampling,0.073,3.463312414631048e-09
BerkeleyDBC,SRSSampling,0.074,2.624361061798197e-09
BerkeleyDBC,SRSSampling,0.075,1.98804084305948e-09
BerkeleyDBC,SRSSampling,0.076,1.5055549029696635e-09
BerkeleyDBC,SRSSampling,0.077,1.1398223476177805e-09
