root,time_passes,gvn,instcombine,inline,jump_threading,simplifycfg,sccp,print_used_types,ipsccp,iv_users,licm,MainMemory,Performance
1,1,0,1,0,1,1,0,0,0,1,1,343680@542293.333333333,233.003333333333
1,1,1,1,0,0,0,0,0,0,1,0,"345562,666666667@649296",234.87
1,1,1,1,0,0,1,0,0,0,1,0,343728,238.733333333333
1,1,1,1,0,0,0,0,0,0,1,1,349408,246.003333333333
1,1,1,1,0,0,1,0,0,0,1,1,351728,247.993333333333
1,1,1,1,0,1,0,0,0,0,1,0,"352826,666666667",238.096666666667
1,1,1,1,0,1,0,0,0,0,1,1,349264,247.803333333333
1,1,1,1,0,1,1,0,0,0,1,0,"352090,666666667",239.556666666667
1,1,1,1,0,1,1,0,0,0,1,1,"349978,666666667",249.036666666667
1,1,0,1,0,0,0,1,0,0,0,0,"353098,666666667@337685.333333333",222.433333333333
1,1,0,0,0,0,1,1,0,0,0,0,"339850,666666667@347253.333333333",205.206666666667
1,1,0,1,0,0,1,1,0,0,0,0,338880,222.52
1,1,0,0,0,1,0,1,0,0,0,0,"337829,333333333@658229.333333333",207.233333333333
1,1,0,0,0,1,1,1,0,0,0,0,"338805,333333333@378869.333333333",206.616666666667
1,1,0,1,0,1,0,1,0,0,0,0,"339173,333333333",222.823333333333
1,1,0,1,0,1,1,1,0,0,0,0,337728,232.66
1,1,1,0,0,0,0,1,0,0,0,0,338000@340917.333333333,229.166666666667
1,1,1,1,0,0,0,1,0,0,0,0,341328,244.5
1,1,1,0,0,1,0,1,0,0,0,0,"339674,666666667",231.19
1,1,1,1,0,1,0,1,0,0,0,0,344000@375386.666666667,244.49
1,1,1,0,0,0,1,1,0,0,0,0,"347802,666666667",229.676666666667
1,1,1,0,0,1,1,1,0,0,0,0,"343765,333333333",230.59
1,1,1,1,0,0,1,1,0,0,0,0,"343269,333333333",246.48
1,1,1,1,0,1,1,1,0,0,0,0,347664,246.496666666667
1,1,0,1,0,0,0,1,0,0,1,0,"348325,333333333",218.096666666667
1,1,0,0,0,0,1,1,0,0,1,0,"340853,333333333",205.363333333333
1,1,0,1,0,0,1,1,0,0,1,0,"341189,333333333",222.186666666667
1,1,1,0,0,0,0,1,0,0,1,0,342272,221.25
1,1,1,0,0,0,1,1,0,0,1,0,"343498,666666667",227.183333333333
1,1,1,1,0,0,0,1,0,0,1,0,"345002,666666667",237.75
1,1,1,1,0,0,1,1,0,0,1,0,342880,240.34
1,1,0,0,0,1,0,1,0,0,1,0,"348997,333333333",201.703333333333
1,1,0,1,0,1,0,1,0,0,1,0,"341354,666666667",218.726666666667
1,1,1,0,0,1,0,1,0,0,1,0,"342058,666666667",223.336666666667
1,1,1,1,0,1,0,1,0,0,1,0,"350282,666666667",242.086666666667
1,1,0,0,0,1,1,1,0,0,1,0,"349253,333333333@820912",206.116666666667
1,1,1,0,0,1,1,1,0,0,1,0,341968,227.64
1,1,0,1,0,1,1,1,0,0,1,0,"345658,666666667",219.87
1,1,1,1,0,1,1,1,0,0,1,0,342864,243.26
1,1,0,0,0,0,0,1,0,0,0,1,"348586,666666667@372261.333333333",217.396666666667
1,1,0,1,0,0,0,1,0,0,0,1,377280@345456,234.866666666667
1,1,0,0,0,0,1,1,0,0,0,1,"348378,666666667",217.68
1,1,0,1,0,0,1,1,0,0,0,1,347696@624981.333333333,234.42
1,1,0,0,0,1,0,1,0,0,0,1,"353034,666666667@511381.333333333",219.313333333333
1,1,0,0,0,1,1,1,0,0,0,1,"343349,333333333",218.96
1,1,0,1,0,1,0,1,0,0,0,1,343776@536666.666666667,236.736666666667
1,1,0,1,0,1,1,1,0,0,0,1,"343786,666666667",236.433333333333
1,1,0,1,0,0,0,1,0,0,1,1,"353210,666666667",232.22
1,1,0,0,0,1,0,1,0,0,1,1,345200,214.886666666667
1,1,0,1,0,1,0,1,0,0,1,1,"345194,666666667@382026.666666667",233.416666666667
1,1,0,0,0,0,1,1,0,0,1,1,345584,218.296666666667
1,1,0,0,0,1,1,1,0,0,1,1,"344378,666666667",219.076666666667
1,1,0,1,0,0,1,1,0,0,1,1,"349354,666666667",234.873333333333
1,1,0,1,0,1,1,1,0,0,1,1,"354442,666666667",236.346666666667
1,1,1,0,0,0,0,1,0,0,0,1,345600,237.133333333333
1,1,1,1,0,0,0,1,0,0,0,1,"344330,666666667",252.836666666667
1,1,1,0,0,0,1,1,0,0,0,1,350896,237.89
1,1,1,1,0,0,1,1,0,0,0,1,23216,255.013333333333
1,1,1,0,0,0,0,1,0,0,1,1,351280,230.466666666667
1,1,1,0,0,0,1,1,0,0,1,1,350816,235.7
1,1,1,1,0,0,0,1,0,0,1,1,346848,247.686666666667
1,1,1,1,0,0,1,1,0,0,1,1,352704,250.066666666667
1,1,1,0,0,1,0,1,0,0,0,1,"351125,333333333",238.203333333333
1,1,1,1,0,1,0,1,0,0,0,1,"345797,333333333@607397.333333333",252.986666666667
1,1,1,0,0,1,0,1,0,0,1,1,350688,232.493333333333
1,1,1,1,0,1,0,1,0,0,1,1,"347621,333333333",251.01
1,1,1,0,0,1,1,1,0,0,0,1,"350357,333333333",255.12
1,1,1,0,0,1,1,1,0,0,1,1,345456,234.053333333333
1,1,1,1,0,1,1,1,0,0,0,1,"345626,666666667@647658.666666667",254.496666666667
1,1,1,1,0,1,1,1,0,0,1,1,351120,251.983333333333
1,1,0,0,0,0,0,0,0,0,0,0,"369621,333333333",210.44
1,1,1,0,0,0,0,0,0,0,0,0,"369621,333333333",234.68
1,1,0,1,0,0,0,0,0,0,0,0,"341738,666666667",219.636666666667
1,1,0,0,1,0,0,0,0,0,0,0,339648,208.92
1,1,0,0,0,1,0,0,0,0,0,0,"649226,666666667",208.046666666667
1,1,0,0,0,0,1,0,0,0,0,0,"338437,333333333",206.9
1,1,0,0,0,0,0,1,0,0,0,0,338528,204.986666666667
1,1,0,0,0,0,0,0,1,0,0,0,"370202,666666667",204.053333333333
1,1,0,0,0,0,0,0,0,1,0,0,"359610,666666667",201.153333333333
1,1,0,0,0,0,0,0,0,0,0,1,"371914,666666667",258.826666666667
1,1,1,1,1,0,1,1,0,1,0,0,"496053,333333333",249.116666666667
1,1,1,0,1,0,1,1,1,0,1,1,"495557,333333333",248.063333333333
1,1,0,1,1,1,1,1,0,0,0,0,"639557,333333333",224.506666666667
1,1,1,1,0,0,0,1,1,1,0,0,"534773,333333333",241.016666666667
1,1,1,0,0,0,0,0,1,1,0,0,346592,221.333333333333
1,1,1,1,1,1,1,0,1,1,0,1,341872,262.94
1,1,1,1,0,1,0,1,1,1,0,1,"506490,666666667",250.276666666667
1,1,0,1,0,0,1,0,1,0,1,1,"348069,333333333",231.63
1,1,1,1,0,1,1,0,0,1,0,0,"345173,333333333",243.963333333333
1,1,1,1,1,1,0,1,0,1,1,0,"348714,666666667",255.39
1,1,0,1,1,0,0,1,1,0,1,0,"498618,666666667",227.19
1,1,1,0,0,1,1,1,0,1,0,1,"521690,666666667",238.556666666667
1,1,0,0,0,1,1,0,1,0,1,0,"351434,666666667",201.973333333333
1,1,1,1,1,1,0,0,1,0,1,1,341856,259.26
1,1,0,1,1,1,1,1,0,1,0,1,498448,251.786666666667
1,1,1,1,1,1,0,0,0,0,0,0,"540458,666666667",243.783333333333
1,1,0,0,0,0,0,1,0,1,0,1,497712,216.223333333333
1,1,1,0,1,0,1,1,1,0,0,1,"368277,333333333",250.566666666667
1,1,1,0,0,1,0,1,1,1,1,0,638144,228.716666666667
1,1,1,1,1,0,0,0,1,1,1,1,"348394,666666667",262.736666666667
1,1,0,1,1,0,1,0,0,0,0,1,"343450,666666667",252.266666666667
1,1,1,1,1,0,1,1,0,1,1,0,553216,255.47
1,1,1,0,1,1,1,0,1,1,1,1,498320,253.74
1,1,0,1,1,0,1,0,1,1,1,1,"653749,333333333",251.913333333333
1,1,0,1,1,0,0,1,0,1,0,0,542528,229.186666666667
1,1,1,0,1,1,1,0,0,0,0,1,"525722,666666667",239.496666666667
1,1,0,0,0,0,0,1,1,1,1,0,"351541,333333333",205.99
1,1,1,1,1,0,1,0,0,1,0,1,"347749,333333333",264.47
1,1,1,1,0,0,0,0,0,1,1,1,"511573,333333333",248.69
1,1,1,1,0,0,1,1,1,1,1,0,"353365,333333333",244.233333333333
1,1,0,0,1,1,1,0,0,0,1,1,"350485,333333333",257.043333333333
1,1,0,0,0,0,1,1,1,0,0,0,"821338,666666667",203.19
1,1,0,0,1,0,1,0,0,0,1,1,338896,256.06
1,1,1,0,0,1,0,1,0,1,1,0,"820906,666666667",226.133333333333
1,1,0,1,0,1,0,0,1,0,1,0,639360,220.863333333333
1,1,1,0,1,0,1,1,0,1,1,0,342208,240.986666666667
1,1,1,1,0,1,0,0,1,0,0,1,"651466,666666667",254.466666666667
1,1,1,0,1,0,0,0,1,1,1,1,348272,248.403333333333
1,1,0,1,1,1,1,0,1,1,0,0,"349637,333333333",229.68
1,1,0,1,0,1,1,1,1,1,1,1,"534890,666666667",237.36
1,1,1,1,1,0,1,1,1,0,0,1,346816,264.926666666667
1,1,0,0,1,1,0,0,1,0,0,1,"502133,333333333",264.736666666667
1,1,1,0,1,0,0,0,0,0,0,1,"784330,666666667",240.346666666667
1,1,0,0,0,0,0,0,1,1,1,1,345216,214.326666666667
1,1,1,0,1,0,1,0,0,1,0,0,341296,238.246666666667
1,1,0,1,0,1,1,0,1,1,0,0,"655610,666666667",219.076666666667
1,1,0,1,1,0,1,1,1,1,0,1,340320,249.826666666667
1,1,1,0,1,1,0,1,0,1,1,1,540672,253.82
1,1,1,0,1,0,1,0,1,0,0,1,"660837,333333333",251.906666666667
1,1,1,1,0,0,0,0,1,0,0,0,377520,242.916666666667
1,1,0,0,1,1,1,0,0,1,0,0,341024,213.096666666667
1,1,0,0,0,1,1,1,1,1,1,0,"675242,666666667",207.646666666667
1,1,1,1,1,0,1,0,1,1,1,1,342576,266.516666666667
1,1,1,0,0,0,1,1,0,1,1,1,502944,237.506666666667
1,1,1,0,1,1,0,0,0,1,1,0,352864,234.55
1,1,1,0,0,0,0,0,0,1,1,0,645568,223.683333333333
1,1,0,0,0,0,0,0,1,0,0,1,"343301,333333333",216.636666666667
1,1,0,1,0,0,0,1,1,0,0,1,"378858,666666667",233.543333333333
1,1,1,0,1,0,0,1,0,0,1,0,357312,232.86
1,1,1,0,1,0,0,1,1,1,1,0,608032,240.993333333333
1,1,1,0,1,1,0,1,0,1,1,0,338800,239.06
1,1,0,0,1,1,1,1,0,1,0,1,"658853,333333333",259.693333333333
1,1,1,0,1,1,1,0,0,1,0,0,"796138,666666667",240.073333333333
1,1,1,0,0,1,1,0,1,0,1,1,343648,235.573333333333
1,1,0,1,1,0,0,0,0,1,1,1,354512,248.02
1,1,0,0,1,1,0,1,0,0,0,1,352816,263.31
1,1,1,0,1,1,1,0,0,0,1,0,823328,233.743333333333
1,1,1,0,0,0,1,0,1,0,1,1,"618522,666666667",231.886666666667
1,1,0,1,1,1,1,0,1,0,0,1,"371557,333333333",250.613333333333
1,1,0,0,1,0,1,0,0,1,0,0,"371546,666666667",211.743333333333
1,1,1,0,1,0,1,1,1,1,0,1,"341973,333333333",250.04
1,1,0,0,1,0,0,0,1,0,0,1,645264,246.956666666667
1,1,1,0,1,1,1,0,0,0,1,1,"660581,333333333",246.943333333333
1,1,0,1,1,1,1,1,0,0,1,0,621536,231.77
1,1,0,1,0,1,1,1,0,1,1,1,"342725,333333333",235.78
1,1,1,0,1,1,1,0,1,0,0,0,"346725,333333333",241.896666666667
1,1,1,0,0,1,0,1,1,0,1,0,"348570,666666667",224.296666666667
1,1,1,0,1,0,0,0,0,0,0,0,"340789,333333333",248.016666666667
1,1,1,0,0,0,0,0,1,0,0,0,"341178,666666667",227.853333333333
1,1,1,0,0,0,0,0,0,1,0,0,"340677,333333333",224.43
1,1,0,1,1,0,0,0,0,0,0,0,"348634,666666667",224.95
1,1,0,1,0,0,0,0,1,0,0,0,339840,221.376666666667
1,1,0,1,0,0,0,0,0,1,0,0,"339434,666666667",218.816666666667
1,1,0,0,1,1,0,0,0,0,0,0,343888,217.29
1,1,0,0,1,0,1,0,0,0,0,0,"643941,333333333",218.153333333333
1,1,0,0,1,0,0,1,0,0,0,0,"643722,666666667",214.72
1,1,0,0,1,0,0,0,1,0,0,0,"648741,333333333",213.183333333333
1,1,0,0,1,0,0,0,0,1,0,0,648928,209.703333333333
1,1,0,0,1,0,0,0,0,0,0,1,"651141,333333333",220.866666666667
1,1,0,0,0,1,0,0,1,0,0,0,338800,204.686666666667
1,1,0,0,0,1,0,0,0,1,0,0,338432,201.546666666667
1,1,0,0,0,0,1,0,1,0,0,0,"338874,666666667",207.12
1,1,0,0,0,0,1,0,0,1,0,0,338528,201.833333333333
1,1,0,0,0,0,0,1,1,0,0,0,"342954,666666667",202.386666666667
1,1,0,0,0,0,0,1,0,1,0,0,359680,203.636666666667
1,1,0,0,0,0,0,0,1,1,0,0,"377269,333333333",199.953333333333
1,1,0,0,0,0,0,0,0,1,0,1,"374421,333333333",213.266666666667
1,1,0,0,1,0,1,0,0,1,1,0,0,213.603333333333
1,1,0,1,1,1,1,0,1,1,1,1,0,248.583333333333
1,1,1,1,1,1,1,0,0,0,0,1,0,251.803333333333
1,1,1,1,1,1,1,0,0,0,1,1,0,261.573333333333
1,1,1,1,1,1,1,0,1,0,0,1,0,267.593333333333
1,1,1,1,1,1,1,0,1,0,1,1,0,260.693333333333
1,1,1,1,1,1,1,0,0,1,0,1,0,265.423333333333
1,1,1,1,1,1,1,0,0,1,1,1,0,263.82
1,1,1,1,1,1,1,0,1,1,1,1,0,267.51
1,1,0,1,1,1,1,1,0,0,0,1,0,268.55
1,1,0,0,1,0,1,0,1,0,0,0,0,214.886666666667
1,1,0,1,1,1,1,1,0,0,1,1,0,249.343333333333
1,1,0,1,1,1,1,1,0,1,1,1,0,251.523333333333
1,1,1,1,1,1,1,1,0,0,0,1,0,252.683333333333
1,1,1,1,1,1,1,1,0,1,0,1,0,263.586666666667
1,1,1,1,1,1,1,1,0,0,1,1,0,264.743333333333
1,1,1,1,1,1,1,1,0,1,1,1,0,269.47
1,1,0,1,1,1,1,1,1,0,0,1,0,269.47
1,1,0,1,1,1,1,1,1,0,1,1,0,249.36
1,1,1,1,1,1,1,1,1,0,0,1,0,250.43
1,1,0,0,1,0,1,0,1,1,0,0,0,210.996666666667
1,1,1,1,1,1,1,1,1,0,1,1,0,262.113333333333
1,1,0,1,1,1,1,1,1,1,0,1,0,267.173333333333
1,1,1,1,1,1,1,1,1,1,0,1,0,252.446666666667
1,1,0,1,1,1,1,1,1,1,1,1,0,265.816666666667
1,1,1,1,1,1,1,1,1,1,1,1,0,253.673333333333
1,1,0,0,1,0,1,0,1,0,1,0,0,215.01
1,1,0,0,1,0,1,0,1,1,1,0,0,212.053333333333
1,1,0,0,1,1,1,0,0,0,0,0,0,216.373333333333
1,1,0,0,1,1,1,0,0,0,1,0,0,210.506666666667
1,1,0,0,1,1,1,0,1,0,0,0,0,212.713333333333
1,1,0,0,1,1,1,0,1,0,1,0,0,211.48
1,1,0,0,1,1,1,0,1,1,0,0,0,214.406666666667
1,1,0,0,1,1,1,0,0,1,1,0,0,215.733333333333
1,1,0,0,1,1,1,0,1,1,1,0,0,215.946666666667
1,1,0,0,1,0,1,1,0,0,0,0,0,217.236666666667
1,1,0,0,1,0,1,1,0,0,1,0,0,212.443333333333
1,1,0,0,1,0,1,1,0,1,0,0,0,214.38
1,1,0,0,1,0,1,1,0,1,1,0,0,215.943333333333
1,1,0,0,1,1,1,1,0,0,0,0,0,217.466666666667
1,1,0,0,1,1,1,1,0,1,0,0,0,213.406666666667
1,1,0,0,1,1,1,1,0,0,1,0,0,216.923333333333
1,1,0,0,0,0,0,1,1,0,1,0,0,201.896666666667
1,1,0,0,1,1,1,1,0,1,1,0,0,215.366666666667
1,1,0,0,1,0,1,1,1,0,0,0,0,218.233333333333
1,1,0,0,1,0,1,1,1,0,1,0,0,213
1,1,0,0,1,1,1,1,1,0,0,0,0,214.48
1,1,0,0,1,1,1,1,1,0,1,0,0,214.05
1,1,0,0,1,0,1,1,1,1,0,0,0,215.47
1,1,0,0,1,1,1,1,1,1,0,0,0,217.293333333333
1,1,0,0,1,0,1,1,1,1,1,0,0,218.323333333333
1,1,0,0,1,1,1,1,1,1,1,0,0,218.623333333333
1,1,0,1,0,0,0,0,0,1,1,0,0,219.283333333333
1,1,0,1,0,0,0,0,1,1,0,0,0,217.286666666667
1,1,0,1,0,0,0,0,1,0,1,0,0,220.396666666667
1,1,0,1,0,0,0,0,1,1,1,0,0,219.386666666667
1,1,0,1,0,0,0,1,1,0,0,0,0,220.423333333333
1,1,0,0,0,0,0,1,1,1,0,0,0,204.176666666667
1,1,0,1,0,0,0,1,1,0,1,0,0,218.89
1,1,0,1,0,0,0,1,0,1,0,0,0,221.166666666667
1,1,0,1,0,0,0,1,1,1,0,0,0,221.01
1,1,0,1,0,0,0,1,0,1,1,0,0,222.086666666667
1,1,0,1,0,0,0,1,1,1,1,0,0,223.296666666667
1,1,0,1,0,0,1,0,0,1,0,0,0,219.966666666667
1,1,0,1,0,0,1,0,0,1,1,0,0,220.386666666667
1,1,0,0,0,0,0,1,0,1,1,0,0,205.13
1,1,0,1,0,0,1,1,0,1,0,0,0,219.333333333333
1,1,0,1,0,0,1,1,0,1,1,0,0,221.726666666667
1,1,0,1,0,0,1,0,1,0,0,0,0,224.176666666667
1,1,0,1,0,0,1,0,1,0,1,0,0,218.563333333333
1,1,0,1,0,0,1,1,1,0,0,0,0,220.573333333333
1,1,0,1,0,0,1,1,1,0,1,0,0,220.21
1,1,0,1,0,0,1,0,1,1,0,0,0,222.266666666667
1,1,0,1,0,0,1,1,1,1,0,0,0,221.26
1,1,0,1,0,0,1,0,1,1,1,0,0,223.07
1,1,0,1,0,0,1,1,1,1,1,0,0,223.286666666667
1,1,0,1,1,0,0,0,0,0,1,0,0,224.49
1,1,0,1,1,0,0,0,0,1,0,0,0,227.013333333333
1,1,0,1,1,0,0,0,0,1,1,0,0,227.4
1,1,0,1,1,0,0,0,1,0,0,0,0,229.276666666667
1,1,0,1,1,0,0,0,1,1,0,0,0,224.99
1,1,0,1,1,0,0,0,1,0,1,0,0,228.646666666667
1,1,0,1,1,0,0,0,1,1,1,0,0,227.153333333333
1,1,0,1,1,0,1,0,0,0,0,0,0,230.536666666667
1,1,0,1,1,0,1,0,0,0,1,0,0,226.13
1,1,0,1,1,0,1,0,1,0,0,0,0,228.653333333333
1,1,0,1,1,0,1,0,1,0,1,0,0,226.57
1,1,0,1,1,0,1,0,0,1,0,0,0,228.466666666667
1,1,0,1,1,0,1,0,1,1,0,0,0,229.07
1,1,0,1,1,0,1,0,0,1,1,0,0,230.466666666667
1,1,0,1,1,0,1,0,1,1,1,0,0,230.793333333333
1,1,0,1,1,0,0,1,0,0,0,0,0,232.116666666667
1,1,0,1,1,0,0,1,0,0,1,0,0,226.883333333333
1,1,0,1,1,0,0,1,0,1,1,0,0,229.643333333333
1,1,0,1,1,0,1,1,0,0,0,0,0,231.39
1,1,0,1,1,0,1,1,0,1,0,0,0,228.266666666667
1,1,0,1,1,0,1,1,0,0,1,0,0,231.253333333333
1,1,0,1,1,0,1,1,0,1,1,0,0,230.773333333333
1,1,0,1,1,0,0,1,1,0,0,0,0,232.76
1,1,0,1,1,0,1,1,1,0,0,0,0,229.123333333333
1,1,0,1,1,0,1,1,1,0,1,0,0,228.856666666667
1,1,0,1,1,0,0,1,1,1,0,0,0,230.686666666667
1,1,0,1,1,0,1,1,1,1,0,0,0,230.943333333333
1,1,0,1,1,0,0,1,1,1,1,0,0,232.29
1,1,0,1,1,0,1,1,1,1,1,0,0,232.523333333333
1,1,0,1,0,1,0,0,0,1,0,0,0,219.396666666667
1,1,0,1,0,1,0,0,0,1,1,0,0,219.746666666667
1,1,0,1,0,1,0,0,1,0,0,0,0,221.783333333333
1,1,0,1,0,1,0,0,1,1,0,0,0,217.9
1,1,0,0,0,0,1,0,0,1,1,0,0,203.53
1,1,0,1,0,1,0,0,1,1,1,0,0,219.913333333333
1,1,0,1,0,1,0,1,1,0,0,0,0,221.056666666667
1,1,0,1,0,1,0,1,1,0,1,0,0,219.626666666667
1,1,0,1,0,1,0,1,0,1,0,0,0,221.623333333333
1,1,0,1,0,1,0,1,1,1,0,0,0,221.443333333333
1,1,0,1,0,1,0,1,0,1,1,0,0,222.366666666667
1,1,0,1,0,1,0,1,1,1,1,0,0,223.42
1,1,0,1,1,1,0,0,0,0,0,0,0,224.326666666667
1,1,0,1,1,1,0,0,0,0,1,0,0,225.34
1,1,0,1,1,1,0,0,0,1,0,0,0,227.75
1,1,0,1,1,1,0,0,0,1,1,0,0,228.256666666667
1,1,0,1,1,1,0,1,0,0,0,0,0,230.08
1,1,0,1,1,1,0,1,0,1,0,0,0,227.733333333333
1,1,0,1,1,1,0,1,0,0,1,0,0,230.573333333333
1,1,0,1,1,1,0,1,0,1,1,0,0,230.14
1,1,0,1,1,1,0,0,1,0,0,0,0,232.143333333333
1,1,0,1,1,1,0,0,1,0,1,0,0,225.796666666667
1,1,0,1,1,1,0,1,1,0,0,0,0,227.53
1,1,0,0,0,0,1,1,0,1,0,0,0,202.063333333333
1,1,0,1,1,1,0,1,1,0,1,0,0,227.99
1,1,0,1,1,1,0,0,1,1,0,0,0,229.946666666667
1,1,0,1,1,1,0,1,1,1,0,0,0,229.56
1,1,0,1,1,1,0,0,1,1,1,0,0,231.686666666667
1,1,0,1,1,1,0,1,1,1,1,0,0,231.206666666667
1,1,0,1,0,1,1,0,0,1,0,0,0,220.37
1,1,0,1,0,1,1,0,0,1,1,0,0,220.803333333333
1,1,0,1,0,1,1,0,1,0,0,0,0,222.896666666667
1,1,0,1,0,1,1,0,1,0,1,0,0,221.86
1,1,0,1,0,1,1,0,1,1,1,0,0,220.976666666667
1,1,0,1,1,1,1,0,0,0,0,0,0,223.773333333333
1,1,0,1,1,1,1,0,0,0,1,0,0,226.746666666667
1,1,0,1,1,1,1,0,1,0,0,0,0,229.296666666667
1,1,0,1,1,1,1,0,1,0,1,0,0,227.286666666667
1,1,0,1,1,1,1,0,0,1,0,0,0,228.973333333333
1,1,0,1,1,1,1,0,0,1,1,0,0,230.823333333333
1,1,0,0,0,0,1,1,0,1,1,0,0,203.976666666667
1,1,0,1,1,1,1,0,1,1,1,0,0,231.196666666667
1,1,0,1,0,1,1,1,0,1,0,0,0,222.163333333333
1,1,0,1,0,1,1,1,0,1,1,0,0,222.556666666667
1,1,0,1,1,1,1,1,0,1,0,0,0,229.206666666667
1,1,0,1,1,1,1,1,0,1,1,0,0,231.326666666667
1,1,0,1,0,1,1,1,1,0,0,0,0,233.276666666667
1,1,0,1,0,1,1,1,1,0,1,0,0,220.82
1,1,0,1,1,1,1,1,1,0,0,0,0,222.626666666667
1,1,0,1,1,1,1,1,1,0,1,0,0,229.553333333333
1,1,0,1,0,1,1,1,1,1,0,0,0,231.16
1,1,0,1,1,1,1,1,1,1,0,0,0,223.52
1,1,0,1,0,1,1,1,1,1,1,0,0,232.96
1,1,0,1,1,1,1,1,1,1,1,0,0,225.156666666667
1,1,0,0,0,0,1,0,1,0,1,0,0,201.47
1,1,1,0,0,0,0,0,1,0,1,0,0,224.733333333333
